"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"66",685,685,6204.32188948686,20999.9656436183,226419.500113899,43715.056112578,101855511.907813,198411587.576304,300267099.484117,0.030863539432289,0.0553549590111154,6,11,8,45,1.2,17,30,40,17,0.211967357517444,0.437401915683535,2405,3891,0.193747998492314,0.278192187428122,0.132254172965618,0.34884643484624,0.238718219527645,680,548,535,713,783
"67",686,686,6205.38861393891,21005.4430223017,221055.553867015,42544.1464808586,101995720.711989,197415182.696497,299410903.408486,0.0308653248918306,0.0551712070633933,6,11,8,45,1.2,17,30,40,20,0.212453473208525,0.434277782213071,2414,3850,0.193827249469929,0.278263259175792,0.127590922739171,0.340105470277283,0.23472701963408,668,551,537,700,762
"68",687,687,6413.61524479411,21996.3708352571,157442.38848406,25307.9043968001,106887237.153693,188538563.163003,295425800.316697,0.0316080396252518,0.0543794403979769,6,11,8,45,1.2,17,30,60,17,0.229412771231699,0.406445979347438,2775,3513,0.208164764266941,0.292136598760287,0.0589460780609721,0.236442905602142,0.18867696770438,561,581,565,479,546
"69",688,688,6414.77362439322,22002.9546701373,153116.210766185,24752.5184016056,107026552.296247,187615695.807885,294642248.104132,0.0316095909694354,0.0542037913043065,6,11,8,45,1.2,17,30,60,20,0.229895788522936,0.40355241584594,2786,3486,0.208260024313921,0.292213777137904,0.056734204661269,0.229393064979126,0.185932941182484,556,583,567,467,524
"70",690,690,8682.11107831356,31683.0183138842,272751.082434799,62227.3446420438,96989085.4706051,205108610.359576,302097695.830181,0.0301370863949247,0.0556365693414884,6,11,8,45,1.5,14,22,40,20,0.195095048645535,0.458399798626177,1904,4186,0.348318718714996,0.443277751624209,0.205980984444931,0.424347325580547,0.347417787075485,868,810,827,865,907
"71",691,691,8901.17485432036,32823.700740622,196753.222951617,37121.560018668,102089703.892778,194975389.775895,297065093.668673,0.0309108580675355,0.0547334123287754,6,11,8,45,1.5,14,22,60,17,0.212779320783846,0.426628041752422,2419,3748,0.364822999812192,0.457873128511027,0.10599499691985,0.300502945625222,0.286488608428165,764,828,832,642,684
"72",692,692,8903.17484034553,32837.8897612722,191621.868444681,36196.6073077829,102226621.880032,193998415.541436,296225037.421469,0.0309124968936829,0.0545504208376898,6,11,8,45,1.5,14,22,60,20,0.213254026936478,0.42356483123679,2428,3708,0.365028297605701,0.458006379888036,0.102311291686207,0.292141007255325,0.282942625181207,759,829,833,632,672
"73",693,693,8909.17763784653,32851.0553323615,220298.433885435,41376.4272748564,103245522.201458,194185823.232436,297431345.433895,0.0309362439617471,0.0545502562358648,6,11,8,45,1.5,14,30,40,17,0.21678663986192,0.424152430366361,2513,3717,0.365218787334455,0.458406323199064,0.12294037866275,0.338871684808742,0.303268641148151,799,831,834,688,760
"74",694,694,8911.27726901321,32865.8892249239,214947.109226881,40234.7589948844,103394089.849384,193191585.76687,296585675.616254,0.0309380635702629,0.0543650546074859,6,11,8,45,1.5,14,30,40,20,0.217301736365795,0.421035092618714,2527,3674,0.365433415636668,0.458546213548621,0.118393584682339,0.330151288092504,0.299359387669511,791,834,837,679,741
"75",695,695,9138.49805323013,34032.8502521954,151637.108653423,23711.1736624647,108361987.514527,184527576.476779,292889563.991306,0.0316874758037729,0.0535829188972691,6,11,8,45,1.5,14,30,60,17,0.234525854500912,0.393869909107359,2858,3405,0.382317915977961,0.473685060521027,0.052586957974539,0.226982753882323,0.255071508856856,706,856,864,451,522
"76",696,696,9140.59952774114,34047.959216872,147346.258822478,23195.7875920667,108508622.359768,183607412.754743,292116035.114511,0.0316890536348124,0.0534059818061067,6,11,8,45,1.5,14,30,60,20,0.235034249815671,0.390984822592252,2868,3384,0.3825365242376,0.473825073685527,0.0505343877809178,0.219990482778787,0.252429780752537,702,858,866,441,504
"77",699,699,6201.18026215766,20994.4002976172,203460.435092961,39466.298415982,101088680.034345,196117669.698144,297206349.732489,0.03084554566975,0.0548241661833438,6,11,8,45,1.5,17,22,60,17,0.20930868705588,0.430209552652314,2339,3797,0.193667474735086,0.277982872881722,0.115333123079235,0.311432865685107,0.222359866152664,640,544,530,667,704
"78",700,700,6202.17651659937,20999.4961254045,198295.74459195,38500.0592521497,101222745.328893,195147151.100296,296369896.429189,0.0308471570363758,0.054642777976198,6,11,8,45,1.5,17,22,60,20,0.209773502683491,0.427166583176059,2354,3755,0.19374120513739,0.278049249483627,0.111484990928399,0.303016603738935,0.218708569324403,634,547,532,654,687
"79",701,701,6203.70386827875,20998.5281310834,226586.697103988,43796.5305533492,102394307.298689,194604864.060655,296999171.359345,0.030867216807505,0.054583221477878,6,11,8,45,1.5,17,30,40,17,0.213835406355935,0.425466293338592,2441,3734,0.193727199442201,0.278151011051905,0.132578652066382,0.349118895251161,0.238884906294084,681,546,534,714,784
"80",702,702,6204.76598011914,21003.9909346196,221216.563090748,42618.1479980571,102539992.512261,193619868.947816,296159861.460077,0.0308690020552638,0.0543997024532479,6,11,8,45,1.5,17,30,40,20,0.214340509217997,0.422377934115724,2454,3691,0.193806239535243,0.278221775479,0.127885640266882,0.340367847239159,0.234881649254661,671,550,536,702,764
"81",703,703,6412.76483362561,21993.9810844078,157540.144314523,25358.8764896219,107427283.160553,184961889.258473,292389172.419026,0.03161163695417,0.0536212078094717,6,11,8,45,1.5,17,30,60,17,0.231285156060763,0.395231655848505,2808,3417,0.208130187491807,0.292079939134769,0.0591490788878119,0.23660220627578,0.188767410874393,563,580,564,481,548
"82",704,704,6413.91655420067,22000.5310153799,153214.247409385,24798.2944317727,107571022.084165,184050279.599559,291621301.683724,0.0316131881140996,0.0534459013209774,6,11,8,45,1.5,17,30,60,20,0.231783510972192,0.392373389791075,2815,3392,0.208224956990659,0.292156673847225,0.0569165117132053,0.229552823258801,0.186017126659179,557,582,566,468,526
"83",803,803,7382.97868341123,25435.8919939051,138369.684250828,19476.0451067559,103914214.6111,194294811.939909,298209026.551009,0.0311613798598107,0.0549362750141937,6,12,8,45,1.2,14,22,60,17,0.219105052566055,0.424494154173439,2572,3720,0.257930433230936,0.356721556551205,0.0357201873361922,0.205362461417281,0.19525519258247,582,668,673,363,473
"84",804,804,7384.43913326999,25444.7854406108,133657.204127894,19113.4400494617,104068708.547015,193208865.487672,297277574.034687,0.0311632689586258,0.0547338326929841,6,12,8,45,1.2,14,22,60,20,0.219640696007756,0.42108927155261,2585,3675,0.258059110539285,0.356818860708476,0.0342760809169333,0.197683111198138,0.192563351884074,573,669,676,352,457
"85",805,805,7383.66242790657,25389.4419875254,159066.230535064,21161.8432096197,104005519.096335,194692602.091701,298698121.188036,0.0311449862043486,0.0549509403312842,6,12,8,45,1.2,14,30,40,17,0.219421612879082,0.425741387655146,2579,3741,0.257258358388467,0.356767111817282,0.0424340260236238,0.239089081603934,0.207262026329417,608,663,674,401,553
"86",806,806,7385.20272785463,25398.7908267746,154122.420569271,20566.2492621526,104172668.399355,193581793.404807,297754461.804162,0.0311471212800022,0.0547457535346638,6,12,8,45,1.2,14,30,40,20,0.220001133540633,0.422258551843787,2592,3688,0.257393624670549,0.356869736078903,0.0400620209301836,0.231032761544471,0.204181106892287,601,665,677,385,529
"87",807,807,7606.51581848701,26532.6972062072,96896.0899194091,12993.5592014735,111143920.384581,181949115.66867,293093036.053251,0.032027388924879,0.0536018351608863,6,12,8,45,1.2,14,30,60,17,0.244171049234689,0.385785388571442,2968,3344,0.273799864641809,0.37161497614847,0.00990311909552938,0.137778037205571,0.173387315048386,525,695,707,102,309
"88",808,808,7608.10786133916,26542.8348008429,93192.9816050816,13107.8529482809,111311246.704338,180932847.813977,292244094.518315,0.032029206907632,0.0534063590671041,6,12,8,45,1.2,14,30,60,20,0.244751183628123,0.382598976617683,2975,3321,0.27394654325068,0.37172104784079,0.0103583039588552,0.131743536283913,0.171764070291124,519,697,709,108,296
"89",811,811,4837.75890644354,15074.0476343143,143867.960478099,20803.6407654138,103283686.60585,194652458.627196,297936145.233046,0.0311010856571589,0.0549928777215899,6,12,8,45,1.2,17,22,60,17,0.216918959054885,0.425615521610509,2518,3737,0.108007204830583,0.187143351602012,0.0410074533968325,0.214322327061131,0.135629045423908,420,366,350,394,493
"90",812,812,4837.77362397246,15069.875156172,139116.983148105,20390.3730742111,103435117.356264,193575730.433335,297010847.789599,0.0311029445207063,0.0547922872944627,6,12,8,45,1.2,17,22,60,20,0.217443982175375,0.422239541968897,2530,3687,0.107946834169548,0.187144332174361,0.0393615785979769,0.206580242670647,0.132800779649369,411,364,351,381,475
"91",813,813,4836.86667943358,15045.2906995455,164706.782100868,22732.919837874,103633108.029193,193916228.718332,297549336.747525,0.0310993475527808,0.0548132764282806,6,12,8,45,1.2,17,30,40,17,0.218130432454759,0.42330714220887,2546,3707,0.107591127117985,0.187083905947799,0.0486909763842717,0.248280795897251,0.148026538297614,461,362,346,427,578
"92",814,814,4836.91139300212,15041.1533707261,159734.722927801,22088.2083070504,103798054.170835,192819698.948646,296617753.11948,0.031101382342841,0.054610143682945,6,12,8,45,1.2,17,30,40,20,0.218702314570909,0.419869076594923,2561,3662,0.107531265024709,0.187086885040905,0.0461233562104659,0.240178441573364,0.144814169348272,447,360,347,419,558
"93",815,815,5030.76528921882,15872.2434511226,102004.211194048,13455.6244042456,110573534.085906,182303018.580734,292876552.666639,0.0319582322067639,0.0536384527050284,6,12,8,45,1.2,17,30,60,17,0.242193472067599,0.386895017754596,2951,3352,0.119556123111795,0.200002624593267,0.0117433342608076,0.146102115229562,0.111265384388123,341,399,385,131,331
"94",816,816,5030.98235882382,15870.0181416852,98244.92463396,13510.1283059973,110737656.456807,181295747.703158,292033404.159965,0.031960020267288,0.0534446986618265,6,12,8,45,1.2,17,30,60,20,0.242762498101458,0.383736814973549,2958,3332,0.119523925602986,0.200017087106209,0.0119604008262373,0.139976067518816,0.109489143045355,331,397,387,135,317
"95",817,817,7156.1447902791,24316.9462066523,216144.972705623,38138.5987415996,97845712.0941747,202940095.810965,300785807.905139,0.0302858205594151,0.0554458958761227,6,12,8,45,1.5,14,22,40,17,0.198065045041712,0.451600625900514,1984,4087,0.24174065475056,0.341608486643815,0.110045442766856,0.332103299120246,0.249314450845005,698,640,648,651,746
"96",818,818,7157.53180653712,24324.8989326955,210054.686424777,36944.2641131337,98004169.9597301,201771972.297531,299776142.257261,0.0302879288418391,0.0552342112179929,6,12,8,45,1.5,14,22,40,20,0.198614431760145,0.447938084859308,2000,4034,0.241855720980239,0.341700898202691,0.105288900437907,0.322178707383965,0.244951606183147,691,641,649,640,725
"97",819,819,7379.19333223198,25421.076318931,138556.378314171,19456.0569860615,104368689.985299,191251652.702981,295620342.68828,0.0311650613990369,0.0543105803166896,6,12,8,45,1.5,14,22,60,17,0.220680756830182,0.41495261556729,2611,3601,0.257716068514968,0.356469353160406,0.0356405828937746,0.205666693808473,0.195229267345749,581,666,670,362,474
"98",820,820,7380.64556182126,25429.9161625545,133828.101062359,19083.9574797066,104527583.631194,190176168.124217,294703751.75541,0.0311669502696116,0.0541083703213291,6,12,8,45,1.5,14,22,60,20,0.221231654435624,0.411580535163456,2621,3568,0.257843970252207,0.356566109632736,0.0341586639990412,0.1979616009481,0.192518095461131,572,667,671,351,459
"99",821,821,7382.87136927488,25387.6681834961,159219.477620132,21187.3780416628,104571792.044355,190931250.013347,295503042.057702,0.0311488028538268,0.0541810866810145,6,12,8,45,1.5,14,30,40,17,0.22138492871424,0.413948023170166,2623,3591,0.257232693611291,0.356714406623025,0.0425357207300995,0.239338809561528,0.207351779134351,609,662,672,402,554
"100",822,822,7384.40832597355,25397.006616539,154267.32862541,20582.3874691494,104745050.516332,189833182.083662,294578232.599995,0.0311509376687108,0.0539761519227143,6,12,8,45,1.5,14,30,40,20,0.221985630377277,0.410505134800698,2636,3550,0.257367809328282,0.356816808136797,0.0401262927538954,0.231268900410554,0.204255481442351,603,664,675,386,530
"101",823,823,7605.65795438784,26530.6628160993,97052.9215086835,12942.621540557,111766189.202964,178318501.266483,290084690.469447,0.0320310503168766,0.0528363696277694,6,12,8,45,1.5,14,30,60,17,0.246328507451841,0.374401939732441,2988,3271,0.273770429502444,0.371557819962845,0.00970025539677002,0.138033606389535,0.173385808428949,524,694,706,98,310
"102",824,824,7607.24683686544,26540.7900713873,93339.4624781144,13046.2027329063,111939122.789683,177314191.711716,289253314.501399,0.0320328680801087,0.0526411291846737,6,12,8,45,1.5,14,30,60,20,0.246928082710421,0.371253021899601,2994,3254,0.273916958513585,0.371663681091564,0.0101127765731218,0.131982238176564,0.171744632345936,518,696,708,105,298
"103",825,825,4651.21803660417,14315.0649674634,222214.85558941,40394.479093302,97402097.4590553,203003512.351979,300405609.811035,0.0302370265799871,0.0554540593285199,6,12,8,45,1.5,17,22,40,17,0.196526995871461,0.451799462480282,1944,4093,0.0970256529209679,0.174714850871631,0.119029683972103,0.341994641945637,0.192655398533842,575,332,320,680,766
"104",826,826,4651.03644517534,14308.8089126981,216102.040452134,39157.7913198752,97557658.8922851,201846084.841334,299403743.733619,0.0302391015169556,0.0552441686924629,6,12,8,45,1.5,17,22,40,20,0.197066340415939,0.448170457746443,1959,4038,0.0969351354517883,0.17470275213312,0.114104466531532,0.332033337698311,0.188168918785935,560,331,319,665,745
"105",827,827,4837.66745386566,15074.2540362943,144066.281877928,20816.4213191724,103823752.559515,190896435.361126,294720187.920641,0.0311047538115237,0.0542250784292206,6,12,8,45,1.5,17,22,60,17,0.218791413041197,0.413838865113566,2565,3589,0.108010191215064,0.187137258468469,0.0410583530722596,0.214645507094894,0.135740647986853,421,367,348,395,494
"106",828,828,4837.67587343327,15070.0611078379,139305.116395666,20392.2781794864,103981077.255796,189832020.4773,293813097.733096,0.0311066124511362,0.0540247275843551,6,12,8,45,1.5,17,22,60,20,0.219336870966655,0.410501492693569,2577,3549,0.107949524662969,0.187137819431878,0.0393691658466985,0.206886820323644,0.132894264670072,412,365,349,382,476
"107",829,829,4836.76643201316,15045.4261197297,164860.898237192,22762.9227979492,104198178.477132,190165117.62639,294363296.103522,0.031103022083076,0.0540442347248643,6,12,8,45,1.5,17,30,40,17,0.220089579121216,0.411545887370349,2597,3566,0.107593086482602,0.187077226847723,0.0488104658022205,0.248531940040967,0.148136784419021,462,363,344,428,579
"108",830,830,4836.80482120815,15041.2691034796,159880.670931962,22108.9731527377,104369175.078607,189081191.316878,293450366.395485,0.0311050566308188,0.053841352474337,6,12,8,45,1.5,17,30,40,20,0.220682438689392,0.408147338716395,2612,3531,0.107532939536257,0.187079784572142,0.0462060540282396,0.240416275115045,0.144909243564665,448,361,345,420,559
"109",831,831,5030.57137291465,15872.1109657742,102163.773524735,13412.047780777,111189816.114893,178669324.718527,289859140.833419,0.031961879953555,0.0528729289982281,6,12,8,45,1.5,17,30,60,17,0.244330173583474,0.375501913559309,2970,3279,0.119554206210667,0.199989704695712,0.0115697865388033,0.146362134367502,0.111288358453168,342,398,384,125,332
"110",832,832,5030.78247727787,15869.8666663455,98394.3180735935,13455.9888875566,111359504.360367,177673899.497336,289033403.857703,0.0319636677988181,0.0526794089553286,6,12,8,45,1.5,17,30,60,20,0.244918496971594,0.372380851715989,2978,3262,0.119521733939885,0.200003769767537,0.0117447858475369,0.140219515663628,0.109494391194834,332,396,386,132,318
"111",969,969,13396.016698816,58038.6823225582,584227.471940823,236318.935031287,172093052.503642,150742485.027753,322835537.531395,0.0371816423395809,0.0502414273948662,7,6,12,35,1.2,17,22,40,17,0.455486805438261,0.287939943149178,3143,3131,0.729652977143429,0.757347153668961,0.899316000498286,0.931922151916721,0.84677147188698,1082,1071,1067,1082,1082
"112",970,970,13398.3440825865,58057.294970629,579026.086993699,234232.218631854,172235937.740493,150240488.447103,322476426.187596,0.0371825990342718,0.0501324888941972,7,6,12,35,1.2,17,22,40,20,0.455982200546047,0.286365980243688,3144,3127,0.729922279421191,0.757502218298586,0.891005469558423,0.923446093537365,0.841820368472692,1080,1073,1069,1080,1080
"113",985,985,13394.049326695,58031.6797604955,584388.913567559,236487.43547931,173138513.126425,147336030.246681,320474543.373106,0.0371855139958938,0.0494588024722177,7,6,12,35,1.5,17,22,40,17,0.459111505157578,0.277259325648365,3149,3092,0.729551658625694,0.757216075230955,0.89998706829986,0.932185233512678,0.847005237315091,1083,1070,1066,1083,1083
"114",986,986,13396.3760935493,58050.2877297418,579187.120209463,234399.349636639,173284427.930096,146840769.320394,320125197.250489,0.037186470572498,0.049350022633462,7,6,12,35,1.5,17,22,40,20,0.459617404027781,0.275706481751489,3150,3085,0.729820893206582,0.757371098757826,0.891671083432285,0.923708509596109,0.8420522763014,1081,1072,1068,1081,1081
"115",1079,1079,14702.8594708407,63783.8320240788,391903.578885505,127443.875857684,100709208.996559,203626249.535468,304335458.532028,0.0307287577310623,0.0558667720255232,7,7,8,45,1.5,14,30,60,17,0.207993029120828,0.453751996151751,2308,4119,0.812778274243463,0.844417061515897,0.465711535565991,0.618515518519354,0.656707183377476,1073,1079,1083,1069,1069
"116",1080,1080,14705.3070890156,63803.4106909929,387150.276951576,125834.518742012,100786978.3488,202993450.89705,303780429.24585,0.0307296831644132,0.0557474502927234,7,7,8,45,1.5,14,30,60,20,0.208262661991827,0.451767915737847,2310,4092,0.813061553633663,0.844580136901471,0.459302129809313,0.610769646007272,0.652549870852003,1072,1080,1084,1068,1067
"117",1087,1087,12034.7767717054,50772.076816855,400006.546110841,131769.057624225,100301640.464683,203586304.328076,303887944.792759,0.0306979001846684,0.0558937370932255,7,7,8,45,1.5,17,30,60,17,0.206579954815684,0.453626751723581,2253,4118,0.624514073380757,0.666652972587436,0.48293695100871,0.631719929257293,0.592630473273439,1064,1041,1033,1071,1071
"118",1088,1088,12037.1792269165,50791.0268671353,395273.95311393,130151.844562866,100377643.458755,202962136.991096,303339780.449851,0.0306988067091751,0.0557759219320179,7,7,8,45,1.5,17,30,60,20,0.206843463574672,0.451669733940804,2264,4088,0.624788257456273,0.666813038938427,0.476496258259842,0.624007803557054,0.588471477824009,1062,1042,1034,1070,1070
"119",1191,1191,13033.5516030261,54596.5094609088,316224.254840689,89095.4698422008,102395727.448999,202608643.420187,305004370.869186,0.0310115752780367,0.0560680791991539,7,8,8,45,1.2,14,30,60,17,0.213840330136246,0.450561388208209,2442,4075,0.679848941276696,0.733197498359423,0.312985647767976,0.495190216655524,0.525062047254274,1040,1056,1058,999,997
"120",1192,1192,13036.0998835008,54616.566062476,311385.771344562,87660.8011430237,102486326.452483,201882710.832615,304369037.285098,0.0310126692157958,0.0559323898399639,7,8,8,45,1.2,14,30,60,20,0.214154444484834,0.448285295085729,2450,4040,0.680139135797415,0.733367280486891,0.307271953939623,0.487305534210822,0.521074529701995,1037,1058,1060,996,990
"121",1199,1199,10292.3618562262,41414.0165805291,323853.032301696,92852.1985267232,101330349.003515,203209855.977112,304540204.980626,0.0309174945136694,0.0561241033175305,7,8,8,45,1.2,17,30,60,17,0.210146573654025,0.452446433444352,2364,4104,0.489114374880522,0.550562568011181,0.32794714899252,0.507621898559468,0.458606102843937,1002,953,941,1013,1013
"122",1200,1200,10294.6946881822,41431.9369918255,319014.445463433,91397.3627442429,101419149.257336,202491907.441164,303911056.698499,0.030918568051307,0.0559897847364242,7,8,8,45,1.2,17,30,60,20,0.21045445158657,0.450195373562291,2370,4071,0.489373661337892,0.550717995632452,0.322153137987475,0.499737047710777,0.454585387103545,995,955,943,1006,1004
"123",1205,1205,12832.2773014373,53456.8888760481,387753.652425129,119004.298971063,99257840.9045814,205611032.853279,304868873.75786,0.0304582929620382,0.0559341354066021,7,8,8,45,1.5,14,30,40,17,0.202961014140091,0.459975096941851,2126,4213,0.663360023734167,0.719787365735632,0.432100180973355,0.611752892929101,0.589785400064696,1063,1051,1055,1065,1068
"124",1206,1206,12835.5157577269,53481.5547168412,382320.3817782,117178.025637169,99389179.3017545,204693815.171135,304082994.472889,0.0304595483568933,0.0557796190881088,7,8,8,45,1.5,14,30,40,20,0.203416375385645,0.45709924745681,2148,4174,0.663716908315191,0.720003131623265,0.424826887367144,0.602898958897613,0.585061761867118,1061,1052,1056,1063,1066
"125",1207,1207,13031.8882269142,54591.0786463486,316430.871252769,89243.2873604877,102907412.786172,198718923.982797,301626336.768969,0.0310150834615739,0.0552894587733654,7,8,8,45,1.5,14,30,60,17,0.215614386143339,0.438365539982926,2480,3903,0.679770364025056,0.73308667400635,0.313574343989231,0.495526914052222,0.525301785018717,1041,1055,1057,1000,998
"126",1208,1208,13034.4358051736,54611.1310094963,311588.659382966,87803.8851738749,103001962.646876,198001356.070642,301003318.717518,0.0310161772726522,0.0551539494207731,7,8,8,45,1.5,14,30,60,20,0.215942198445483,0.436115673510849,2487,3879,0.680060497221022,0.733256409347913,0.307841798632324,0.487636155934742,0.521306767683907,1038,1057,1059,997,991
"127",1215,1215,10290.4007640491,41407.5368830238,323938.335812926,92968.5475511927,101826547.317303,199430679.256822,301257226.574125,0.0309209920898752,0.0553467108621987,7,8,8,45,1.5,17,30,60,17,0.211866934851299,0.440597181476683,2401,3929,0.489020621574128,0.550431907981685,0.328410519179259,0.50776090721745,0.458741933830175,1003,952,940,1014,1015
