"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
989,4188.54287004085,13567.8427352939,154518.189203322,31568.9770595049,166420331.210574,118160406.907981,7,6,12,35,1.5,17,30,40,17,0.420103173251069,0.273035289307292,3281,3141
990,4188.3725875623,13563.7981202025,149331.811085486,30768.4305906759,166763141.043206,117174959.69518,7,6,12,35,1.5,17,30,40,20,0.421226095004843,0.269594096324549,3287,3113
991,4417.31636940558,14608.3705345313,95931.5108782762,22200.786359718,175391754.181807,108748618.743956,7,6,12,35,1.5,17,30,60,17,0.449490329212609,0.240169216965335,3551,2836
992,4417.46107413874,14607.5264387658,92113.5730203462,22053.4336758284,175713503.536493,107871609.38485,7,6,12,35,1.5,17,30,60,20,0.450544264412966,0.23710669021286,3564,2805
993,6241.2615113411,22163.6199157579,232770.740930551,62751.251840946,249141600.955754,72789345.2521621,7,6,12,45,1.2,14,22,40,17,0.691068310346172,0.114599021020755,4708,1703
994,6242.76468649808,22174.0729861902,225981.737043083,61055.4360868249,249587711.355091,72040591.3187631,7,6,12,45,1.2,14,22,40,20,0.692529607614555,0.111984363687574,4712,1685
995,6479.16657885194,23385.9518041456,161767.42187138,42433.5037557009,258454006.834143,68434143.3533761,7,6,12,45,1.2,14,22,60,17,0.7215724037105,0.0993906059805136,4857,1588
996,6480.75388440224,23397.5072118522,156389.552172226,41458.7641053224,258869565.167679,67764976.8805161,7,6,12,45,1.2,14,22,60,20,0.722933623396376,0.0970538689734175,4867,1570
997,6501.59643937499,23475.7347811477,181924.199892885,45194.1071827833,260244106.729342,67652373.1582314,7,6,12,45,1.2,14,30,40,17,0.727436127333345,0.0966606554821991,4902,1564
998,6503.31323510144,23488.1617702401,176283.382405765,43986.3768771951,260683791.685649,66969809.1396757,7,6,12,45,1.2,14,30,40,20,0.728876377160644,0.0942771340916927,4918,1536
999,6742.84380060574,24732.3372410306,124260.525645154,32231.6874302835,269143313.254021,64031217.495808,7,6,12,45,1.2,14,30,60,17,0.756586728181536,0.0840155383282028,5210,1392
1000,6744.6216134535,24745.6438442374,119849.012121138,31630.6275278026,269551702.864664,63420157.9699053,7,6,12,45,1.2,14,30,60,20,0.75792446570874,0.0818817114471087,5221,1352
1001,3940.00694835031,12818.9372021407,243682.206926912,67367.5746405026,248582708.757595,72948625.5459746,7,6,12,45,1.2,17,22,40,17,0.689237580455758,0.115155229635724,4704,1709
1002,3939.61820624856,12813.7839988068,236857.292889662,65612.8830740884,249019955.759068,72211925.1692769,7,6,12,45,1.2,17,22,40,20,0.69066984441959,0.112582663460952,4706,1694
1003,4140.12129278891,13724.6172616913,171944.654874253,45930.7523960707,257672235.800114,68686491.7230445,7,6,12,45,1.2,17,22,60,17,0.719011602890288,0.100271809385048,4838,1597
1004,4140.02099225219,13722.3167249207,166498.82346694,44883.4109027574,258079481.648469,68027258.2816628,7,6,12,45,1.2,17,22,60,20,0.720345593863477,0.0979697586379327,4846,1579
1005,4157.98900250614,13788.9192563554,192499.499147092,49033.9747173859,259409459.943169,67908487.0985152,7,6,12,45,1.2,17,30,40,17,0.724702124560686,0.0975550083025617,4881,1576
1006,4157.94696526101,13786.9376945304,186793.98446622,47756.0594494312,259840051.691122,67236323.1919018,7,6,12,45,1.2,17,30,40,20,0.726112588306895,0.0952078042223797,4894,1545
1007,4365.12913979183,14758.1017512883,133682.696627169,34755.2765480635,268096435.305437,64343438.4000037,7,6,12,45,1.2,17,30,60,17,0.753157532428938,0.0851058173108077,5173,1411
1008,4365.34166779166,14758.6408264636,129181.648212926,34074.0611941308,268496215.833697,63741117.4941074,7,6,12,45,1.2,17,30,60,20,0.754467069697666,0.0830025057911192,5187,1370
1009,6240.57682645159,22161.8350619063,232939.924453095,62848.5506897025,250552561.107997,70621015.353213,7,6,12,45,1.5,14,22,40,17,0.695690108491509,0.107027188115242,4720,1649
1010,6242.07519825597,22172.2733130059,226141.306959789,61143.6524764251,251004406.793364,69885097.9489605,7,6,12,45,1.5,14,22,40,20,0.697170192494795,0.104457356089239,4724,1634
1011,6478.34830273619,23383.6608071538,161949.707267635,42496.1603201002,259902859.735096,66361810.1461244,7,6,12,45,1.5,14,22,60,17,0.726318324876204,0.092153994624713,4896,1508
1012,6479.93109600482,23395.2014210401,156560.74425661,41511.7147470237,260323599.365958,65704596.3900414,7,6,12,45,1.5,14,22,60,20,0.727696516629172,0.0898589966418521,4904,1480
1013,6500.82975182084,23473.6675023984,182068.561955292,45259.4472229083,261708297.284666,65588052.0290044,7,6,12,45,1.5,14,30,40,17,0.732232289140086,0.0894520223948616,4947,1475
1014,6502.54213593911,23486.081259976,176418.358927468,44043.1577820782,262153355.712136,64917755.1309777,7,6,12,45,1.5,14,30,40,20,0.733690140526871,0.0871113379301027,4962,1441
1015,6741.9948977453,24729.9370856958,124416.94223348,32259.6164103437,270641191.045735,62056862.9451961,7,6,12,45,1.5,14,30,60,17,0.761493237262379,0.0771210695664523,5263,1261
1016,6743.76864286541,24743.2308554934,119994.465499558,31649.3438988177,271054450.434154,61457217.1577843,7,6,12,45,1.5,14,30,60,20,0.76284692643064,0.0750270995912297,5274,1212
1017,3940.01315135833,12819.0605538523,243852.944924412,67469.9628682593,249990737.527438,70778095.4169326,7,6,12,45,1.5,17,22,40,17,0.693849776446334,0.107575713501461,4716,1654
1018,3939.61536661393,12813.8773615172,237018.708226534,65706.4064054515,250433631.766848,70054022.2934139,7,6,12,45,1.5,17,22,40,20,0.695300538731176,0.105047241839786,4718,1643
1019,4140.00709623009,13724.3791352758,172135.247741094,46002.5520816818,259117238.499279,66610837.7004277,7,6,12,45,1.5,17,22,60,17,0.72374491217928,0.0930236017038605,4874,1522
1020,4139.89855561895,13722.0507745238,166678.402844008,44945.6653747793,259529599.540612,65963346.6403789,7,6,12,45,1.5,17,22,60,20,0.725095658685486,0.0907625554871943,4884,1493
1021,4157.86048629345,13788.6099576446,192646.237516777,49105.508360307,260869751.008572,65839761.6674818,7,6,12,45,1.5,17,30,40,17,0.729485513040511,0.0903309953427425,4925,1488
1022,4157.81009228124,13786.6013366951,186931.621599465,47819.2391599366,261305633.133872,65179662.6402102,7,6,12,45,1.5,17,30,40,20,0.730913306160745,0.0880259219597602,4934,1453
1023,4364.88540585096,14757.4313973559,133842.900004663,34792.2756840194,269589872.81933,62362797.4958783,7,6,12,45,1.5,17,30,60,17,0.758049496756147,0.0781893965304036,5226,1284
1024,4365.09029520191,14757.9451450793,129331.214632179,34102.0739393768,269994447.962328,61771701.8234659,7,6,12,45,1.5,17,30,60,20,0.759374739458844,0.0761252836549375,5238,1233
1025,4333.50369805348,13078.9214388578,81610.5481714827,16576.6970604384,40460311.1935213,311435823.917816,7,7,8,35,1.2,14,22,40,17,0.00750343684033251,0.947955264838331,43,6245
1026,4333.18351286224,13069.7208956276,77350.3245947927,17724.6334373851,40470984.2948133,309417368.710556,7,7,8,35,1.2,14,22,40,20,0.0075383980826313,0.940906796077169,44,6234
1027,4574.73406991564,14079.1169316515,34152.4414771534,33869.8124660859,44871420.794072,287539933.633561,7,7,8,35,1.2,14,22,60,17,0.0219526458688776,0.864510541575251,268,6057
1028,4574.75886132871,14073.8939186016,32008.530100482,36029.3292790047,44910299.3945269,285746462.870953,7,7,8,35,1.2,14,22,60,20,0.0220799981850929,0.858247721078252,270,6040
1029,4573.12110497069,14053.5714440722,49455.6936663867,24165.985528795,44554658.0194976,291314700.298722,7,7,8,35,1.2,14,30,40,17,0.0209150449120306,0.877692070114685,246,6097
1030,4573.15621840177,14047.9745809983,46817.8850812703,25945.2971950572,44601135.5246874,289443754.644359,7,7,8,35,1.2,14,30,40,20,0.0210672885079571,0.871158706406052,249,6077
1031,4825.59554386204,15147.3934539408,20629.3703885822,50932.5524181702,49214612.6712138,269292540.306648,7,7,8,35,1.2,14,30,60,17,0.0361793808554814,0.800790434547472,575,5807
1032,4825.94583486877,15145.4365253793,19784.5429878918,53511.1091081229,49282762.9190466,267629789.2793,7,7,8,35,1.2,14,30,60,20,0.0364026165638303,0.794984088867023,581,5777
1033,2503.03600973106,7557.04106211674,88954.4854330823,15936.9426812635,40032020.652359,312321574.210127,7,7,8,35,1.2,17,22,40,17,0.00610051102016491,0.951048315029926,35,6247
1034,2499.43566673019,7518.70514049296,84518.4018509355,16924.4663308762,40039138.1778123,310327653.975249,7,7,8,35,1.2,17,22,40,20,0.00612382547442992,0.94408552267405,36,6241
1035,2659.69486111438,7844.33202252996,39146.7336804466,30194.4430321546,44251790.3800299,289876565.775576,7,7,8,35,1.2,17,22,60,17,0.0199229594217712,0.872670087846121,230,6083
1036,2656.78991392635,7813.22313254919,36761.9589496906,32176.4424921925,44285619.6046902,288098189.689175,7,7,8,35,1.2,17,22,60,20,0.0200337717983963,0.866459978131769,233,6064
1037,2658.67049756629,7860.12484957698,55445.2557378944,21590.1127914429,43968862.4681491,292956439.505594,7,7,8,35,1.2,17,30,40,17,0.0189961893097192,0.883425042276755,217,6112
1038,2655.60788451118,7827.23062884006,52589.8510194204,23195.3278569681,44010298.8540484,291105891.578392,7,7,8,35,1.2,17,30,40,20,0.019131920011394,0.876962907665593,218,6094
1039,2832.53237362505,8295.6926661577,23598.6985487625,45055.7177361025,48423058.275772,272587968.016614,7,7,8,35,1.2,17,30,60,17,0.0335865332609047,0.812298105951235,526,5857
1040,2830.12548310145,8269.54749159531,22482.2389555711,47449.3989701606,48483630.2647281,270935435.373705,7,7,8,35,1.2,17,30,60,20,0.0337849453179511,0.806527442986582,531,5832
1041,4333.49483592612,13079.7760846199,81710.6894742214,16426.7707828199,40434500.4737571,306789289.168891,7,7,8,35,1.5,14,22,40,17,0.00741889020267851,0.931729512140101,40,6222
1042,4333.16450097663,13070.5326492605,77432.7287112426,17557.8707671152,40455071.234791,304789322.633991,7,7,8,35,1.5,14,22,40,20,0.0074862726195693,0.924745606035122,42,6212
1043,4574.61241106199,14079.5434314461,34224.7177008578,33560.3005126669,44941850.6832126,283084702.437368,7,7,8,35,1.5,14,22,60,17,0.0221833488625013,0.848952823079853,273,6008
1044,4574.62800998111,14074.2821819569,32059.81869437,35701.5959583719,44989541.5309802,281308105.813829,7,7,8,35,1.5,14,22,60,20,0.0223395669324527,0.842748927270245,278,5987
1045,4569.97433931571,14045.2181494482,49241.8830269078,23935.2593162095,44669384.3559707,286209769.339032,7,7,8,35,1.5,14,30,40,17,0.0212908471402437,0.859865592584816,255,6045
1046,4569.9964167486,14039.5696635995,46605.6158575809,25702.6698291336,44725606.9699468,284360655.484371,7,7,8,35,1.5,14,30,40,20,0.0214750122086816,0.853408465771433,259,6023
1047,4825.62995199428,15148.0643619181,20689.5745539127,50720.8295571958,49392498.2909495,265121112.012969,7,7,8,35,1.5,14,30,60,17,0.0367620701866222,0.78622375904649,589,5740
1048,4825.96599803314,15146.0560124526,19843.6448191156,53285.3692178715,49468258.0266379,263475029.573024,7,7,8,35,1.5,14,30,60,20,0.0370102318411804,0.780475620264655,598,5711
1049,2504.3161932067,7561.94854318834,89064.3993980933,15799.8339210932,39997322.6373757,307667609.733387,7,7,8,35,1.5,17,22,40,17,0.00598685279881682,0.934796617636854,33,6227
1050,2500.69801804913,7523.53758077751,84610.5334894772,16770.6406890674,40014248.898437,305691915.900638,7,7,8,35,1.5,17,22,40,20,0.00604229714418437,0.927897472086502,34,6218
1051,2659.28297949314,7845.11187425452,38938.1398288274,29885.6442322776,44337495.25085,284851672.118649,7,7,8,35,1.5,17,22,60,17,0.0202036977632282,0.855123101496551,235,6029
1052,2656.35956314348,7813.93664965166,36554.5276069642,31853.8221804057,44380473.8871727,283093491.39544,7,7,8,35,1.5,17,22,60,20,0.020344480322771,0.848983514222361,239,6009
1053,2659.71423520151,7864.17755610656,55510.4906196313,21390.5799818736,44032237.4879804,288447903.272902,7,7,8,35,1.5,17,30,40,17,0.0192037830880774,0.867681181981814,219,6069
1054,2656.63504340968,7831.21526468522,52637.7958956508,22980.0393637631,44082865.9566,286614757.895393,7,7,8,35,1.5,17,30,40,20,0.019369623747713,0.861279817274009,220,6047
1055,2833.36819858899,8299.1637705618,23627.4728220457,44701.3183674616,48569662.8865106,268236628.47326,7,7,8,35,1.5,17,30,60,17,0.0340667572537175,0.797103178300514,535,5786
1056,2830.94635501306,8272.9574584942,22491.2583098544,47078.0795648365,48638429.7155982,266600072.983517,7,7,8,35,1.5,17,30,60,20,0.0342920126605641,0.791388307738177,543,5759
1057,4301.84383330633,13233.0151783166,116539.306339078,19203.8123472897,86214281.1199807,189982162.176363,7,7,8,45,1.2,14,22,40,17,0.157376991392373,0.523837683415518,1591,4767
1058,4301.62737041932,13225.9684585815,111213.918464529,19310.1509495127,86413794.8253674,188443159.263203,7,7,8,45,1.2,14,22,40,20,0.158030526555687,0.518463467570784,1595,4752
1059,4525.54688397013,14191.4865610178,62376.8544663788,22224.2584144538,92408219.5234017,176696003.189948,7,7,8,45,1.2,14,22,60,17,0.177666106559629,0.477442263673358,1801,4562
1060,4525.62416638501,14187.7209079186,58902.7356374147,23272.2221950599,92607413.8505142,175311457.04554,7,7,8,45,1.2,14,22,60,20,0.17831859555455,0.472607412638692,1811,4532
1061,4546.17516789548,14259.9179658576,75859.1604866201,18116.9847386089,93826238.0297332,175377573.017533,7,7,8,45,1.2,14,30,40,17,0.182311025335116,0.472838290372086,1867,4536
1062,4546.31691268583,14256.4013287254,72129.41742042,18881.1072756017,94045889.5920276,173962244.681454,7,7,8,45,1.2,14,30,40,20,0.183030524877055,0.46789594757064,1877,4506
1063,4778.62908538756,15298.190421788,39027.9457812656,30389.3858189643,99957060.9465359,163594518.443636,7,7,8,45,1.2,14,30,60,17,0.202393396861504,0.431691728498201,2174,4248
1064,4779.03474577288,15297.6272363189,36869.8916632387,31907.2664044182,100171467.916437,162319521.597997,7,7,8,45,1.2,14,30,60,20,0.203095717004466,0.427239424872765,2188,4221
1065,2463.59583508316,7421.27830440811,124854.885834958,20345.5066903665,85585703.6870097,190331438.297925,7,7,8,45,1.2,17,22,40,17,0.155317997728174,0.525057359642662,1581,4771
1066,2460.19067292236,7386.69933138565,119401.987943068,20322.5559619158,85779591.7241659,188813599.430503,7,7,8,45,1.2,17,22,40,20,0.155953105225084,0.519757048888664,1583,4755
1067,2608.29265613782,7752.94438481756,68583.8262606019,21022.2121422503,91619738.8057454,177277518.98264,7,7,8,45,1.2,17,22,60,17,0.175083327228331,0.479472923498837,1778,4575
1068,2605.49955472947,7724.51786763139,64948.5452639498,21926.8207486957,91813266.6711997,175911273.232763,7,7,8,45,1.2,17,22,60,20,0.175717254932247,0.474701977652013,1782,4546
1069,2624.00685691132,7787.8341949518,83308.4801511467,17615.4584467803,92878762.4024744,176564837.924531,7,7,8,45,1.2,17,30,40,17,0.179207435846883,0.476984233060385,1821,4558
1070,2621.15002092536,7758.61461997999,79397.0994181459,18232.3046240205,93091875.7855395,175164430.767385,7,7,8,45,1.2,17,30,40,20,0.179905518664481,0.472093995187109,1830,4529
1071,2784.42408713598,8251.63292849165,43941.2016322395,27320.7436879931,98836279.5723586,164976516.188059,7,7,8,45,1.2,17,30,60,17,0.198722120058777,0.436517680490859,2116,4286
1072,2782.13742133255,8228.0991626138,41574.4976225267,28682.5073708932,99044287.0093405,163714140.875254,7,7,8,45,1.2,17,30,60,20,0.199403477632859,0.432109451403005,2130,4252
1073,4301.80949655566,13233.5286417516,116663.0436969,19149.1942239193,86699627.1432869,186338217.594161,7,7,8,45,1.5,14,22,40,17,0.158966810457637,0.511112987091976,1600,4724
1074,4301.58368303791,13226.4455460675,111322.500923357,19241.2636053451,86907513.6727817,184815820.733895,7,7,8,45,1.5,14,22,40,20,0.159647771982264,0.50579675977463,1606,4703
1075,4525.38692073268,14191.5935858052,62489.768467811,22061.5391817569,92955205.0109515,173180316.166051,7,7,8,45,1.5,14,22,60,17,0.179457834347168,0.465165444216166,1823,4486
1076,4525.45565697944,14187.7944030582,58997.9907816985,23094.0603959505,93161950.4590486,171811148.775387,7,7,8,45,1.5,14,22,60,20,0.180135058099415,0.460384295966164,1835,4458
1077,4546.00196986958,14259.9376284352,75942.9370350049,18006.5827969525,94398340.3579988,171875079.652381,7,7,8,45,1.5,14,30,40,17,0.184185026862032,0.460607543322727,1893,4460
1078,4546.13505006592,14256.3881632197,72198.5083067728,18757.3054141917,94625803.5530748,170475576.327057,7,7,8,45,1.5,14,30,40,20,0.184930114504276,0.455720461640555,1903,4423
1079,4778.33354061058,15297.7987227783,39092.9523681352,30167.0715005347,100584165.418376,160208741.949464,7,7,8,45,1.5,14,30,60,17,0.204447565634644,0.419868558102539,2209,4159
1080,4778.73132254959,15297.2053633206,36917.8753544654,31670.4363705507,100805627.527515,158948408.167875,7,7,8,45,1.5,14,30,60,20,0.205172995877062,0.415467458065135,2221,4126
1081,2464.74454239239,7425.37745653123,124982.081669658,20301.2357198752,86064460.6570314,186684457.364022,7,7,8,45,1.5,17,22,40,17,0.156886233423984,0.512322060344114,1587,4728
1082,2461.32296665492,7390.73390189631,119514.457592588,20264.2862129472,86266613.7558277,185182995.321631,7,7,8,45,1.5,17,22,40,20,0.157548414291109,0.507078937651178,1592,4711
1083,2609.25486192548,7756.55209872746,68702.7372771143,20874.2197185507,92159553.1487819,173754898.95556,7,7,8,45,1.5,17,22,60,17,0.176851564924843,0.467171893914919,1795,4502
1084,2606.44689971566,7728.0671057384,65050.1978604392,21763.6562282837,92360541.463208,172403820.201878,7,7,8,45,1.5,17,22,60,20,0.177509930377172,0.462453911392964,1799,4469
1085,2622.77084820459,7786.19349946085,83085.2427947014,17460.7016009472,93547404.1885129,172481545.946272,7,7,8,45,1.5,17,30,40,17,0.181397665926517,0.462725330584895,1852,4471
1086,2619.89813434477,7756.93476973598,79177.2158269149,18068.3240368204,93768465.1885443,171100540.840407,7,7,8,45,1.5,17,30,40,20,0.182121782279716,0.457902844897481,1860,4443
1087,2782.78126990376,8248.20858847592,43677.0968147176,27061.0604875382,99568062.01352,161012716.704359,7,7,8,45,1.5,17,30,60,17,0.201119176222251,0.422676047178472,2154,4188
1088,2780.48016452111,8224.63926714875,41310.9635937073,28411.5353626921,99783220.5067055,159768379.874185,7,7,8,45,1.5,17,30,60,20,0.201823958085281,0.418330808679099,2162,4151
1089,4327.45570116929,13218.3511549621,111954.634661915,19183.4149808691,160635300.824896,125233221.23889,7,7,12,35,1.2,14,22,40,17,0.401153493726281,0.297733638166164,3170,3329
1090,4327.23657161678,13211.7190458724,106822.720530801,19053.8021082202,161045147.948794,123985593.013308,7,7,12,35,1.2,14,22,40,20,0.402496005542857,0.29337690607623,3176,3299
1091,4565.48719758499,14240.6813396286,55304.9314881244,19807.0088889604,171771813.459786,112949711.756697,7,7,12,35,1.2,14,22,60,17,0.437632704963849,0.254839482005916,3421,2981
1092,4565.58831866022,14237.5841729324,52086.3485356312,20576.152842008,172161498.154428,111852334.39951,7,7,12,35,1.2,14,22,60,20,0.438909171911624,0.251007427673711,3434,2945
1093,4559.37267164547,14198.3266684651,74571.5167255858,16766.8753119432,170998725.621578,114770058.279072,7,7,12,35,1.2,14,30,40,17,0.435100347171086,0.261196152964627,3396,3034
1094,4559.4828801276,14194.9378973619,70883.2406655105,17198.7141168313,171413848.20778,113624553.602641,7,7,12,35,1.2,14,30,40,20,0.436460139505365,0.257196037480989,3409,3001
1095,4806.31138630609,15302.3997927014,35130.244214937,26195.6759303251,181831774.039302,103898541.531742,7,7,12,35,1.2,14,30,60,17,0.470585518744356,0.223232691648074,3776,2653
1096,4806.71312359879,15302.224209568,33083.4309882264,27359.0410165627,182223069.54713,102889809.74456,7,7,12,35,1.2,14,30,60,20,0.471867262136954,0.219710188664225,3792,2614
1097,2489.26968069256,7377.12774264929,120450.583404846,20634.9872960623,159944321.242587,125528982.629399,7,7,12,35,1.2,17,22,40,17,0.398890093057661,0.298766440337973,3164,3335
1098,2485.93068364643,7343.67769022268,115191.072982917,20387.3144099949,160345864.889587,124298749.386609,7,7,12,35,1.2,17,22,40,20,0.400205405669452,0.294470451727693,3168,3307
1099,2642.43291434798,7722.26805783726,61434.3493418509,18842.2671427613,170825467.15436,113455568.88999,7,7,12,35,1.2,17,22,60,17,0.434532814727891,0.256605940924004,3389,2997
1100,2639.74661836758,7695.36657954731,58052.8998573957,19480.2927234216,171206978.353756,112372578.253552,7,7,12,35,1.2,17,22,60,20,0.435782508244034,0.252824125185856,3401,2959
1101,2641.554534645,7734.25401416597,82157.7994520974,16745.886406701,169827442.581629,115774272.411689,7,7,12,35,1.2,17,30,40,17,0.431263645069261,0.264702880246863,3364,3071
1102,2638.72180303137,7705.75773745812,78286.7405685389,17041.9991392959,170233174.899569,114639674.938723,7,7,12,35,1.2,17,30,40,20,0.432592678261004,0.26074085284297,3377,3029
1103,2810.64961570541,8215.03565218683,39900.3737477275,23504.8935941956,180389626.589309,105064093.305502,7,7,12,35,1.2,17,30,60,17,0.465861562225041,0.227302811825783,3725,2696
1104,2808.4293814503,8192.62661405659,37637.0760966953,24523.3513779005,180771927.883715,104063807.857576,7,7,12,35,1.2,17,30,60,20,0.467113843808357,0.223809803555599,3740,2660
1105,4327.4354886855,13218.7952565068,112085.776355289,19151.4033854899,161704909.667935,122249573.00323,7,7,12,35,1.5,14,22,40,17,0.40465714771618,0.287314704266762,3184,3257
1106,4327.20751426316,13212.130994641,106938.514893022,19008.2102078512,162122592.495634,121018344.829065,7,7,12,35,1.5,14,22,40,20,0.406025326481066,0.283015241344695,3190,3224
1107,4565.72547237795,14241.6989737439,55393.3329555357,19749.3632633178,172845275.275649,110221924.31673,7,7,12,35,1.5,14,22,60,17,0.441148979907375,0.245314016943056,3455,2892
1108,4565.81182755772,14238.5528442037,52174.6007587303,20507.5875025249,173241086.45437,109139783.95071,7,7,12,35,1.5,14,22,60,20,0.442445515014203,0.241535170358971,3468,2858
1109,4559.22516821215,14198.346201728,74663.9297594033,16684.7985982397,172139815.488492,111914335.148732,7,7,12,35,1.5,14,30,40,17,0.438838147294059,0.251223935001932,3433,2947
1110,4559.32720195362,14194.9286531534,70960.7236620914,17103.8384536541,172562287.145501,110784513.569055,7,7,12,35,1.5,14,30,40,20,0.440222012541933,0.247278585072246,3447,2910
1111,4806.34747055986,15302.7542989003,35200.2922149748,26102.0291867221,182964563.625566,101284586.659631,7,7,12,35,1.5,14,30,60,17,0.474296130132303,0.214104731219282,3818,2549
1112,4806.73630714198,15302.5368287085,33153.1481908845,27254.8802029465,183361587.263258,100290433.778611,7,7,12,35,1.5,14,30,60,20,0.475596636818775,0.210633137943154,3835,2510
1113,2490.37542216937,7380.71774514973,120585.785012845,20612.9350030581,161009106.627779,122541375.955877,7,7,12,35,1.5,17,22,40,17,0.402377947133938,0.288333683528105,3172,3262
1114,2487.02082445118,7347.20952057969,115311.281986055,20351.9253482068,161418385.152434,121327309.699065,7,7,12,35,1.5,17,22,40,20,0.403718596423835,0.284094150218501,3178,3234
1115,2643.342201135,7725.38735570941,61556.6934689503,18720.0956849064,171956957.399938,110617940.420684,7,7,12,35,1.5,17,22,60,17,0.438239169942932,0.246696909725416,3425,2906
1116,2640.64192730919,7698.43390490419,58157.8320722295,19343.8205065032,172345356.600767,109549810.756409,7,7,12,35,1.5,17,22,60,20,0.439511426075175,0.242966988672706,3440,2869
1117,2641.31400771464,7734.22238343206,82019.9694354215,16642.5286579989,171181081.859521,112396282.988228,7,7,12,35,1.5,17,30,40,17,0.435697680640053,0.252906902391539,3400,2961
1118,2638.4642795775,7705.66573592316,78155.6446709817,16931.5057010569,171594657.074561,111281458.335789,7,7,12,35,1.5,17,30,40,20,0.437052404342768,0.249013921903972,3417,2926
1119,2809.99244550295,8212.61869700343,39736.3549745114,23341.0254665645,181816610.533916,101839581.084909,7,7,12,35,1.5,17,30,60,17,0.470535848552778,0.216042778125213,3775,2570
1120,2807.75656889779,8190.15547326293,37482.1456181948,24351.4473226761,182205828.728683,100857580.687979,7,7,12,35,1.5,17,30,60,20,0.471810787414693,0.21261362146307,3789,2529
1121,4305.24376466792,13444.8925453272,151007.435808449,32321.2777834861,252247975.487064,70494741.1119369,7,7,12,45,1.2,14,22,40,17,0.701243676407864,0.10658623701473,4737,1647
1122,4305.13384490489,13440.3327683319,145005.435444674,31423.7136281648,252774691.069356,69644997.683056,7,7,12,45,1.2,14,22,40,20,0.702969007273859,0.10361892320369,4744,1628
1123,4521.9342087733,14407.4274086613,89869.343962827,23197.179957737,263222166.079637,65601924.1801412,7,7,12,45,1.2,14,22,60,17,0.737191178998001,0.0895004641059216,4997,1476
1124,4522.09039089948,14405.7343948801,85555.2862892812,23129.8033182881,263713697.040052,64850769.9053935,7,7,12,45,1.2,14,22,60,20,0.738801257693429,0.0868774247531883,5009,1437
1125,4537.77372182004,14451.5515914674,105616.425153567,22645.2893282458,264945235.070174,64327617.7140012,7,7,12,45,1.2,14,30,40,17,0.742835333478264,0.0850505712936219,5052,1410
1126,4537.99117074026,14450.1334807846,101046.378883918,22329.8289037493,265466653.475997,63561112.5129461,7,7,12,45,1.2,14,30,40,20,0.744543312698757,0.0823739263299523,5074,1362
1127,4768.24755208614,15505.4089371344,61293.4179705559,22200.6456745468,275031933.453125,60914035.8896409,7,7,12,45,1.2,14,30,60,17,0.775875730689191,0.0731303043656599,5399,1171
1128,4768.70893823619,15506.5837083345,58139.7352824132,22559.5434874778,275516823.444011,60230611.8008841,7,7,12,45,1.2,14,30,60,20,0.777464055956216,0.0707437796001354,5413,1115
1129,2458.15255990274,7301.47219789142,160724.298022655,35250.2709349197,251239273.462568,70830797.7357922,7,7,12,45,1.2,17,22,40,17,0.697939531256347,0.107759750604086,4727,1658
1130,2455.01788266605,7271.63038589376,154609.462394141,34253.7652134948,251756549.925489,69990233.03014,7,7,12,45,1.2,17,22,40,20,0.699633942961138,0.104824488999957,4733,1636
1131,2601.82752679903,7692.14496137916,98331.3792904102,24453.6129195635,261776917.013454,66299645.2841295,7,7,12,45,1.2,17,22,60,17,0.73245706269924,0.0919369142128037,4952,1506
1132,2599.26493394747,7667.82267946233,93854.0724661511,24271.1426578307,262259464.625811,65553086.4287168,7,7,12,45,1.2,17,22,60,20,0.734037715176407,0.0893299221171562,4968,1471
1133,2614.01675874968,7721.68123360637,114915.389981502,24366.0729341196,263781365.732605,65388472.4076499,7,7,12,45,1.2,17,30,40,17,0.739022915999823,0.0887550880653693,5014,1464
1134,2611.39573421731,7696.70746908576,110180.007445104,23933.8030484704,264293055.544153,64627009.7459003,7,7,12,45,1.2,17,30,40,20,0.740699027843407,0.0860960517068565,5036,1424
1135,2770.30966765736,8225.19383045396,67803.9196549965,21753.911304999,274031045.672641,61436136.7454903,7,7,12,45,1.2,17,30,60,17,0.772597182191435,0.0749534865494378,5368,1210
1136,2768.21631431858,8205.29414109992,64491.6505899844,21994.5242003527,274506361.013695,60761321.0389632,7,7,12,45,1.2,17,30,60,20,0.774154144348192,0.0725970223535073,5382,1156
1137,4305.16785939237,13445.0057440089,151149.955178283,32351.5006356847,253666422.247849,68385610.0485053,7,7,12,45,1.5,14,22,40,17,0.705889997990959,0.0992211271226092,4762,1586
1138,4305.0497163548,13440.4182098677,145135.221217325,31442.4963637373,254199755.234759,67550579.4718795,7,7,12,45,1.5,14,22,40,20,0.707637005095184,0.0963051907605871,4772,1559
1139,4521.74583600336,14407.2089680798,90013.7129399446,23160.4108990008,264684089.776716,63605705.8009057,7,7,12,45,1.5,14,22,60,17,0.741979915392181,0.0825296466035607,5044,1366
