"sim_calib_id","b1_calib_id","b2_calib_id","m1_calib_id","m2_calib_id","m3_calib_id","m4_calib_id"
2537,10,6.4,"1-L","2-H","3-H","4-M"
2538,10,6.4,"1-L","2-H","3-H","4-H"
2539,10,6.4,"1-M","2-L","3-L","4-L"
2540,10,6.4,"1-M","2-L","3-L","4-M"
2541,10,6.4,"1-M","2-L","3-L","4-H"
2542,10,6.4,"1-M","2-L","3-M","4-L"
2543,10,6.4,"1-M","2-L","3-M","4-M"
2544,10,6.4,"1-M","2-L","3-M","4-H"
2545,10,6.4,"1-M","2-L","3-H","4-L"
2546,10,6.4,"1-M","2-L","3-H","4-M"
2547,10,6.4,"1-M","2-L","3-H","4-H"
2548,10,6.4,"1-M","2-M","3-L","4-L"
2549,10,6.4,"1-M","2-M","3-L","4-M"
2550,10,6.4,"1-M","2-M","3-L","4-H"
2551,10,6.4,"1-M","2-M","3-M","4-L"
2552,10,6.4,"1-M","2-M","3-M","4-M"
2553,10,6.4,"1-M","2-M","3-M","4-H"
2554,10,6.4,"1-M","2-M","3-H","4-L"
2555,10,6.4,"1-M","2-M","3-H","4-M"
2556,10,6.4,"1-M","2-M","3-H","4-H"
2557,10,6.4,"1-M","2-H","3-L","4-L"
2558,10,6.4,"1-M","2-H","3-L","4-M"
2559,10,6.4,"1-M","2-H","3-L","4-H"
2560,10,6.4,"1-M","2-H","3-M","4-L"
2561,10,6.4,"1-M","2-H","3-M","4-M"
2562,10,6.4,"1-M","2-H","3-M","4-H"
2563,10,6.4,"1-M","2-H","3-H","4-L"
2564,10,6.4,"1-M","2-H","3-H","4-M"
2565,10,6.4,"1-M","2-H","3-H","4-H"
2566,10,6.4,"1-H","2-L","3-L","4-L"
2567,10,6.4,"1-H","2-L","3-L","4-M"
2568,10,6.4,"1-H","2-L","3-L","4-H"
2569,10,6.4,"1-H","2-L","3-M","4-L"
2570,10,6.4,"1-H","2-L","3-M","4-M"
2571,10,6.4,"1-H","2-L","3-M","4-H"
2572,10,6.4,"1-H","2-L","3-H","4-L"
2573,10,6.4,"1-H","2-L","3-H","4-M"
2574,10,6.4,"1-H","2-L","3-H","4-H"
2575,10,6.4,"1-H","2-M","3-L","4-L"
2576,10,6.4,"1-H","2-M","3-L","4-M"
2577,10,6.4,"1-H","2-M","3-L","4-H"
2578,10,6.4,"1-H","2-M","3-M","4-L"
2579,10,6.4,"1-H","2-M","3-M","4-M"
2580,10,6.4,"1-H","2-M","3-M","4-H"
2581,10,6.4,"1-H","2-M","3-H","4-L"
2582,10,6.4,"1-H","2-M","3-H","4-M"
2583,10,6.4,"1-H","2-M","3-H","4-H"
2584,10,6.4,"1-H","2-H","3-L","4-L"
2585,10,6.4,"1-H","2-H","3-L","4-M"
2586,10,6.4,"1-H","2-H","3-L","4-H"
2587,10,6.4,"1-H","2-H","3-M","4-L"
2588,10,6.4,"1-H","2-H","3-M","4-M"
2589,10,6.4,"1-H","2-H","3-M","4-H"
2590,10,6.4,"1-H","2-H","3-H","4-L"
2591,10,6.4,"1-H","2-H","3-H","4-M"
2592,10,6.4,"1-H","2-H","3-H","4-H"
2593,10,6.8,"1-L","2-L","3-L","4-L"
2594,10,6.8,"1-L","2-L","3-L","4-M"
2595,10,6.8,"1-L","2-L","3-L","4-H"
2596,10,6.8,"1-L","2-L","3-M","4-L"
2597,10,6.8,"1-L","2-L","3-M","4-M"
2598,10,6.8,"1-L","2-L","3-M","4-H"
2599,10,6.8,"1-L","2-L","3-H","4-L"
2600,10,6.8,"1-L","2-L","3-H","4-M"
2601,10,6.8,"1-L","2-L","3-H","4-H"
2602,10,6.8,"1-L","2-M","3-L","4-L"
2603,10,6.8,"1-L","2-M","3-L","4-M"
2604,10,6.8,"1-L","2-M","3-L","4-H"
2605,10,6.8,"1-L","2-M","3-M","4-L"
2606,10,6.8,"1-L","2-M","3-M","4-M"
2607,10,6.8,"1-L","2-M","3-M","4-H"
2608,10,6.8,"1-L","2-M","3-H","4-L"
2609,10,6.8,"1-L","2-M","3-H","4-M"
2610,10,6.8,"1-L","2-M","3-H","4-H"
2611,10,6.8,"1-L","2-H","3-L","4-L"
2612,10,6.8,"1-L","2-H","3-L","4-M"
2613,10,6.8,"1-L","2-H","3-L","4-H"
2614,10,6.8,"1-L","2-H","3-M","4-L"
2615,10,6.8,"1-L","2-H","3-M","4-M"
2616,10,6.8,"1-L","2-H","3-M","4-H"
2617,10,6.8,"1-L","2-H","3-H","4-L"
2618,10,6.8,"1-L","2-H","3-H","4-M"
2619,10,6.8,"1-L","2-H","3-H","4-H"
2620,10,6.8,"1-M","2-L","3-L","4-L"
2621,10,6.8,"1-M","2-L","3-L","4-M"
2622,10,6.8,"1-M","2-L","3-L","4-H"
2623,10,6.8,"1-M","2-L","3-M","4-L"
2624,10,6.8,"1-M","2-L","3-M","4-M"
2625,10,6.8,"1-M","2-L","3-M","4-H"
2626,10,6.8,"1-M","2-L","3-H","4-L"
2627,10,6.8,"1-M","2-L","3-H","4-M"
2628,10,6.8,"1-M","2-L","3-H","4-H"
2629,10,6.8,"1-M","2-M","3-L","4-L"
2630,10,6.8,"1-M","2-M","3-L","4-M"
2631,10,6.8,"1-M","2-M","3-L","4-H"
2632,10,6.8,"1-M","2-M","3-M","4-L"
2633,10,6.8,"1-M","2-M","3-M","4-M"
2634,10,6.8,"1-M","2-M","3-M","4-H"
2635,10,6.8,"1-M","2-M","3-H","4-L"
2636,10,6.8,"1-M","2-M","3-H","4-M"
2637,10,6.8,"1-M","2-M","3-H","4-H"
2638,10,6.8,"1-M","2-H","3-L","4-L"
2639,10,6.8,"1-M","2-H","3-L","4-M"
2640,10,6.8,"1-M","2-H","3-L","4-H"
2641,10,6.8,"1-M","2-H","3-M","4-L"
2642,10,6.8,"1-M","2-H","3-M","4-M"
2643,10,6.8,"1-M","2-H","3-M","4-H"
2644,10,6.8,"1-M","2-H","3-H","4-L"
2645,10,6.8,"1-M","2-H","3-H","4-M"
2646,10,6.8,"1-M","2-H","3-H","4-H"
2647,10,6.8,"1-H","2-L","3-L","4-L"
2648,10,6.8,"1-H","2-L","3-L","4-M"
2649,10,6.8,"1-H","2-L","3-L","4-H"
2650,10,6.8,"1-H","2-L","3-M","4-L"
2651,10,6.8,"1-H","2-L","3-M","4-M"
2652,10,6.8,"1-H","2-L","3-M","4-H"
2653,10,6.8,"1-H","2-L","3-H","4-L"
2654,10,6.8,"1-H","2-L","3-H","4-M"
2655,10,6.8,"1-H","2-L","3-H","4-H"
2656,10,6.8,"1-H","2-M","3-L","4-L"
2657,10,6.8,"1-H","2-M","3-L","4-M"
2658,10,6.8,"1-H","2-M","3-L","4-H"
2659,10,6.8,"1-H","2-M","3-M","4-L"
2660,10,6.8,"1-H","2-M","3-M","4-M"
2661,10,6.8,"1-H","2-M","3-M","4-H"
2662,10,6.8,"1-H","2-M","3-H","4-L"
2663,10,6.8,"1-H","2-M","3-H","4-M"
2664,10,6.8,"1-H","2-M","3-H","4-H"
2665,10,6.8,"1-H","2-H","3-L","4-L"
2666,10,6.8,"1-H","2-H","3-L","4-M"
2667,10,6.8,"1-H","2-H","3-L","4-H"
2668,10,6.8,"1-H","2-H","3-M","4-L"
2669,10,6.8,"1-H","2-H","3-M","4-M"
2670,10,6.8,"1-H","2-H","3-M","4-H"
2671,10,6.8,"1-H","2-H","3-H","4-L"
2672,10,6.8,"1-H","2-H","3-H","4-M"
2673,10,6.8,"1-H","2-H","3-H","4-H"
2674,10,7.2,"1-L","2-L","3-L","4-L"
2675,10,7.2,"1-L","2-L","3-L","4-M"
2676,10,7.2,"1-L","2-L","3-L","4-H"
2677,10,7.2,"1-L","2-L","3-M","4-L"
2678,10,7.2,"1-L","2-L","3-M","4-M"
2679,10,7.2,"1-L","2-L","3-M","4-H"
2680,10,7.2,"1-L","2-L","3-H","4-L"
2681,10,7.2,"1-L","2-L","3-H","4-M"
2682,10,7.2,"1-L","2-L","3-H","4-H"
2683,10,7.2,"1-L","2-M","3-L","4-L"
2684,10,7.2,"1-L","2-M","3-L","4-M"
2685,10,7.2,"1-L","2-M","3-L","4-H"
2686,10,7.2,"1-L","2-M","3-M","4-L"
2687,10,7.2,"1-L","2-M","3-M","4-M"
2688,10,7.2,"1-L","2-M","3-M","4-H"
2689,10,7.2,"1-L","2-M","3-H","4-L"
2690,10,7.2,"1-L","2-M","3-H","4-M"
2691,10,7.2,"1-L","2-M","3-H","4-H"
2692,10,7.2,"1-L","2-H","3-L","4-L"
2693,10,7.2,"1-L","2-H","3-L","4-M"
2694,10,7.2,"1-L","2-H","3-L","4-H"
2695,10,7.2,"1-L","2-H","3-M","4-L"
2696,10,7.2,"1-L","2-H","3-M","4-M"
2697,10,7.2,"1-L","2-H","3-M","4-H"
2698,10,7.2,"1-L","2-H","3-H","4-L"
2699,10,7.2,"1-L","2-H","3-H","4-M"
2700,10,7.2,"1-L","2-H","3-H","4-H"
2701,10,7.2,"1-M","2-L","3-L","4-L"
2702,10,7.2,"1-M","2-L","3-L","4-M"
2703,10,7.2,"1-M","2-L","3-L","4-H"
2704,10,7.2,"1-M","2-L","3-M","4-L"
2705,10,7.2,"1-M","2-L","3-M","4-M"
2706,10,7.2,"1-M","2-L","3-M","4-H"
2707,10,7.2,"1-M","2-L","3-H","4-L"
2708,10,7.2,"1-M","2-L","3-H","4-M"
2709,10,7.2,"1-M","2-L","3-H","4-H"
2710,10,7.2,"1-M","2-M","3-L","4-L"
2711,10,7.2,"1-M","2-M","3-L","4-M"
2712,10,7.2,"1-M","2-M","3-L","4-H"
2713,10,7.2,"1-M","2-M","3-M","4-L"
2714,10,7.2,"1-M","2-M","3-M","4-M"
2715,10,7.2,"1-M","2-M","3-M","4-H"
2716,10,7.2,"1-M","2-M","3-H","4-L"
2717,10,7.2,"1-M","2-M","3-H","4-M"
2718,10,7.2,"1-M","2-M","3-H","4-H"
2719,10,7.2,"1-M","2-H","3-L","4-L"
2720,10,7.2,"1-M","2-H","3-L","4-M"
2721,10,7.2,"1-M","2-H","3-L","4-H"
2722,10,7.2,"1-M","2-H","3-M","4-L"
2723,10,7.2,"1-M","2-H","3-M","4-M"
2724,10,7.2,"1-M","2-H","3-M","4-H"
2725,10,7.2,"1-M","2-H","3-H","4-L"
2726,10,7.2,"1-M","2-H","3-H","4-M"
2727,10,7.2,"1-M","2-H","3-H","4-H"
2728,10,7.2,"1-H","2-L","3-L","4-L"
2729,10,7.2,"1-H","2-L","3-L","4-M"
2730,10,7.2,"1-H","2-L","3-L","4-H"
2731,10,7.2,"1-H","2-L","3-M","4-L"
2732,10,7.2,"1-H","2-L","3-M","4-M"
2733,10,7.2,"1-H","2-L","3-M","4-H"
2734,10,7.2,"1-H","2-L","3-H","4-L"
2735,10,7.2,"1-H","2-L","3-H","4-M"
2736,10,7.2,"1-H","2-L","3-H","4-H"
2737,10,7.2,"1-H","2-M","3-L","4-L"
2738,10,7.2,"1-H","2-M","3-L","4-M"
2739,10,7.2,"1-H","2-M","3-L","4-H"
2740,10,7.2,"1-H","2-M","3-M","4-L"
2741,10,7.2,"1-H","2-M","3-M","4-M"
2742,10,7.2,"1-H","2-M","3-M","4-H"
2743,10,7.2,"1-H","2-M","3-H","4-L"
2744,10,7.2,"1-H","2-M","3-H","4-M"
2745,10,7.2,"1-H","2-M","3-H","4-H"
2746,10,7.2,"1-H","2-H","3-L","4-L"
2747,10,7.2,"1-H","2-H","3-L","4-M"
2748,10,7.2,"1-H","2-H","3-L","4-H"
2749,10,7.2,"1-H","2-H","3-M","4-L"
2750,10,7.2,"1-H","2-H","3-M","4-M"
2751,10,7.2,"1-H","2-H","3-M","4-H"
2752,10,7.2,"1-H","2-H","3-H","4-L"
2753,10,7.2,"1-H","2-H","3-H","4-M"
2754,10,7.2,"1-H","2-H","3-H","4-H"
2755,10,7.6,"1-L","2-L","3-L","4-L"
2756,10,7.6,"1-L","2-L","3-L","4-M"
2757,10,7.6,"1-L","2-L","3-L","4-H"
2758,10,7.6,"1-L","2-L","3-M","4-L"
2759,10,7.6,"1-L","2-L","3-M","4-M"
2760,10,7.6,"1-L","2-L","3-M","4-H"
2761,10,7.6,"1-L","2-L","3-H","4-L"
2762,10,7.6,"1-L","2-L","3-H","4-M"
2763,10,7.6,"1-L","2-L","3-H","4-H"
2764,10,7.6,"1-L","2-M","3-L","4-L"
2765,10,7.6,"1-L","2-M","3-L","4-M"
2766,10,7.6,"1-L","2-M","3-L","4-H"
2767,10,7.6,"1-L","2-M","3-M","4-L"
2768,10,7.6,"1-L","2-M","3-M","4-M"
2769,10,7.6,"1-L","2-M","3-M","4-H"
2770,10,7.6,"1-L","2-M","3-H","4-L"
2771,10,7.6,"1-L","2-M","3-H","4-M"
2772,10,7.6,"1-L","2-M","3-H","4-H"
2773,10,7.6,"1-L","2-H","3-L","4-L"
2774,10,7.6,"1-L","2-H","3-L","4-M"
2775,10,7.6,"1-L","2-H","3-L","4-H"
2776,10,7.6,"1-L","2-H","3-M","4-L"
2777,10,7.6,"1-L","2-H","3-M","4-M"
2778,10,7.6,"1-L","2-H","3-M","4-H"
2779,10,7.6,"1-L","2-H","3-H","4-L"
2780,10,7.6,"1-L","2-H","3-H","4-M"
2781,10,7.6,"1-L","2-H","3-H","4-H"
2782,10,7.6,"1-M","2-L","3-L","4-L"
2783,10,7.6,"1-M","2-L","3-L","4-M"
2784,10,7.6,"1-M","2-L","3-L","4-H"
2785,10,7.6,"1-M","2-L","3-M","4-L"
2786,10,7.6,"1-M","2-L","3-M","4-M"
2787,10,7.6,"1-M","2-L","3-M","4-H"
2788,10,7.6,"1-M","2-L","3-H","4-L"
2789,10,7.6,"1-M","2-L","3-H","4-M"
2790,10,7.6,"1-M","2-L","3-H","4-H"
2791,10,7.6,"1-M","2-M","3-L","4-L"
2792,10,7.6,"1-M","2-M","3-L","4-M"
2793,10,7.6,"1-M","2-M","3-L","4-H"
2794,10,7.6,"1-M","2-M","3-M","4-L"
2795,10,7.6,"1-M","2-M","3-M","4-M"
2796,10,7.6,"1-M","2-M","3-M","4-H"
2797,10,7.6,"1-M","2-M","3-H","4-L"
2798,10,7.6,"1-M","2-M","3-H","4-M"
2799,10,7.6,"1-M","2-M","3-H","4-H"
2800,10,7.6,"1-M","2-H","3-L","4-L"
2801,10,7.6,"1-M","2-H","3-L","4-M"
2802,10,7.6,"1-M","2-H","3-L","4-H"
2803,10,7.6,"1-M","2-H","3-M","4-L"
2804,10,7.6,"1-M","2-H","3-M","4-M"
2805,10,7.6,"1-M","2-H","3-M","4-H"
2806,10,7.6,"1-M","2-H","3-H","4-L"
2807,10,7.6,"1-M","2-H","3-H","4-M"
2808,10,7.6,"1-M","2-H","3-H","4-H"
2809,10,7.6,"1-H","2-L","3-L","4-L"
2810,10,7.6,"1-H","2-L","3-L","4-M"
2811,10,7.6,"1-H","2-L","3-L","4-H"
2812,10,7.6,"1-H","2-L","3-M","4-L"
2813,10,7.6,"1-H","2-L","3-M","4-M"
2814,10,7.6,"1-H","2-L","3-M","4-H"
2815,10,7.6,"1-H","2-L","3-H","4-L"
2816,10,7.6,"1-H","2-L","3-H","4-M"
2817,10,7.6,"1-H","2-L","3-H","4-H"
2818,10,7.6,"1-H","2-M","3-L","4-L"
2819,10,7.6,"1-H","2-M","3-L","4-M"
2820,10,7.6,"1-H","2-M","3-L","4-H"
2821,10,7.6,"1-H","2-M","3-M","4-L"
2822,10,7.6,"1-H","2-M","3-M","4-M"
2823,10,7.6,"1-H","2-M","3-M","4-H"
2824,10,7.6,"1-H","2-M","3-H","4-L"
2825,10,7.6,"1-H","2-M","3-H","4-M"
2826,10,7.6,"1-H","2-M","3-H","4-H"
2827,10,7.6,"1-H","2-H","3-L","4-L"
2828,10,7.6,"1-H","2-H","3-L","4-M"
2829,10,7.6,"1-H","2-H","3-L","4-H"
2830,10,7.6,"1-H","2-H","3-M","4-L"
2831,10,7.6,"1-H","2-H","3-M","4-M"
2832,10,7.6,"1-H","2-H","3-M","4-H"
2833,10,7.6,"1-H","2-H","3-H","4-L"
2834,10,7.6,"1-H","2-H","3-H","4-M"
2835,10,7.6,"1-H","2-H","3-H","4-H"
2836,10,8,"1-L","2-L","3-L","4-L"
2837,10,8,"1-L","2-L","3-L","4-M"
2838,10,8,"1-L","2-L","3-L","4-H"
2839,10,8,"1-L","2-L","3-M","4-L"
2840,10,8,"1-L","2-L","3-M","4-M"
2841,10,8,"1-L","2-L","3-M","4-H"
2842,10,8,"1-L","2-L","3-H","4-L"
2843,10,8,"1-L","2-L","3-H","4-M"
2844,10,8,"1-L","2-L","3-H","4-H"
2845,10,8,"1-L","2-M","3-L","4-L"
2846,10,8,"1-L","2-M","3-L","4-M"
2847,10,8,"1-L","2-M","3-L","4-H"
2848,10,8,"1-L","2-M","3-M","4-L"
2849,10,8,"1-L","2-M","3-M","4-M"
2850,10,8,"1-L","2-M","3-M","4-H"
2851,10,8,"1-L","2-M","3-H","4-L"
2852,10,8,"1-L","2-M","3-H","4-M"
2853,10,8,"1-L","2-M","3-H","4-H"
2854,10,8,"1-L","2-H","3-L","4-L"
2855,10,8,"1-L","2-H","3-L","4-M"
2856,10,8,"1-L","2-H","3-L","4-H"
2857,10,8,"1-L","2-H","3-M","4-L"
2858,10,8,"1-L","2-H","3-M","4-M"
2859,10,8,"1-L","2-H","3-M","4-H"
2860,10,8,"1-L","2-H","3-H","4-L"
2861,10,8,"1-L","2-H","3-H","4-M"
2862,10,8,"1-L","2-H","3-H","4-H"
2863,10,8,"1-M","2-L","3-L","4-L"
2864,10,8,"1-M","2-L","3-L","4-M"
2865,10,8,"1-M","2-L","3-L","4-H"
2866,10,8,"1-M","2-L","3-M","4-L"
2867,10,8,"1-M","2-L","3-M","4-M"
2868,10,8,"1-M","2-L","3-M","4-H"
2869,10,8,"1-M","2-L","3-H","4-L"
2870,10,8,"1-M","2-L","3-H","4-M"
2871,10,8,"1-M","2-L","3-H","4-H"
2872,10,8,"1-M","2-M","3-L","4-L"
2873,10,8,"1-M","2-M","3-L","4-M"
2874,10,8,"1-M","2-M","3-L","4-H"
2875,10,8,"1-M","2-M","3-M","4-L"
2876,10,8,"1-M","2-M","3-M","4-M"
2877,10,8,"1-M","2-M","3-M","4-H"
2878,10,8,"1-M","2-M","3-H","4-L"
2879,10,8,"1-M","2-M","3-H","4-M"
2880,10,8,"1-M","2-M","3-H","4-H"
2881,10,8,"1-M","2-H","3-L","4-L"
2882,10,8,"1-M","2-H","3-L","4-M"
2883,10,8,"1-M","2-H","3-L","4-H"
2884,10,8,"1-M","2-H","3-M","4-L"
2885,10,8,"1-M","2-H","3-M","4-M"
2886,10,8,"1-M","2-H","3-M","4-H"
2887,10,8,"1-M","2-H","3-H","4-L"
2888,10,8,"1-M","2-H","3-H","4-M"
2889,10,8,"1-M","2-H","3-H","4-H"
2890,10,8,"1-H","2-L","3-L","4-L"
2891,10,8,"1-H","2-L","3-L","4-M"
2892,10,8,"1-H","2-L","3-L","4-H"
2893,10,8,"1-H","2-L","3-M","4-L"
2894,10,8,"1-H","2-L","3-M","4-M"
2895,10,8,"1-H","2-L","3-M","4-H"
2896,10,8,"1-H","2-L","3-H","4-L"
2897,10,8,"1-H","2-L","3-H","4-M"
2898,10,8,"1-H","2-L","3-H","4-H"
2899,10,8,"1-H","2-M","3-L","4-L"
2900,10,8,"1-H","2-M","3-L","4-M"
2901,10,8,"1-H","2-M","3-L","4-H"
2902,10,8,"1-H","2-M","3-M","4-L"
2903,10,8,"1-H","2-M","3-M","4-M"
2904,10,8,"1-H","2-M","3-M","4-H"
2905,10,8,"1-H","2-M","3-H","4-L"
2906,10,8,"1-H","2-M","3-H","4-M"
2907,10,8,"1-H","2-M","3-H","4-H"
2908,10,8,"1-H","2-H","3-L","4-L"
2909,10,8,"1-H","2-H","3-L","4-M"
2910,10,8,"1-H","2-H","3-L","4-H"
2911,10,8,"1-H","2-H","3-M","4-L"
2912,10,8,"1-H","2-H","3-M","4-M"
2913,10,8,"1-H","2-H","3-M","4-H"
2914,10,8,"1-H","2-H","3-H","4-L"
2915,10,8,"1-H","2-H","3-H","4-M"
2916,10,8,"1-H","2-H","3-H","4-H"
