"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","avg_prev_mse_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"907",3096,3096,3237.37409613138,10741.4208934006,27920.279478552,77899.2852666157,119798.3597347,162557739.460221,87519514.3267237,250077253.786945,0.0375958579345719,0.0382151337436617,9,9,8,35,1.5,14,30,60,20,0.0872486151120463,0.43229169435576,0.259770154733903,385,334,445,883,144
"908",3103,3103,2949.57782496161,10429.3592579712,27578.729961483,64263.0102005499,105220.677244966,160371604.42782,89431206.4411027,249802810.868923,0.0374427359337224,0.0387020862724108,9,9,8,35,1.5,17,30,60,17,0.082720519099883,0.452961991956892,0.267841255528387,207,286,217,764,139
"909",3104,3104,2930.29326086219,10321.2333828571,26880.3737494346,67037.2067391188,107169.107132273,160818107.703121,88229593.0094689,249047700.71259,0.0374450512323343,0.0383708631073142,9,9,8,35,1.5,17,30,60,20,0.0836453520449403,0.439969467142583,0.261807409593761,238,265,206,782,124
"910",3105,3105,3089.17043143177,10276.1448054347,110720.029907202,23117.8702775598,147203.215421629,219267597.2187,73534839.7773984,292802436.996098,0.043495658190232,0.0347701937231951,9,9,8,45,1.2,14,22,40,17,0.20471056369282,0.281081474563942,0.242896019128381,573,258,359,64,1065
"911",3106,3106,3078.17330539556,10217.1971792859,103954.372169251,22983.3420609125,140233.084714845,219853279.034897,72464789.6116787,292318068.646576,0.0434981446883009,0.0344182699301631,9,9,8,45,1.2,14,22,40,20,0.205923674254159,0.269511486275973,0.237717580265066,538,251,346,53,1020
"912",3107,3107,3139.99259179389,10504.3835132781,67863.5435432962,30324.8930157313,111832.8126641,228715617.879343,73501360.0069052,302216977.886248,0.0442838307545624,0.0339447626142311,9,9,8,45,1.2,14,22,60,17,0.224280052330175,0.280719472328066,0.25249976232912,292,303,391,262,755
"913",3108,3108,3130.15962265397,10453.2029391777,63334.6913873132,31370.8816511338,108288.935600279,229271596.227089,72523317.8841112,301794914.111201,0.0442862376850818,0.0336081589596448,9,9,8,45,1.2,14,22,60,20,0.225431638715263,0.27014432709807,0.247787982906667,249,293,386,296,709
"914",3109,3109,3132.33263294742,10439.8089322877,59906.3106719581,24077.1555623812,97555.6077995745,235714597.273606,69179419.1187295,304894016.392335,0.0445379674549207,0.0329677506709372,9,9,8,45,1.2,14,30,40,17,0.238776892742438,0.233988200225647,0.236382546484042,126,289,387,82,669
"915",3110,3110,3122.55880834625,10389.9476503368,55905.2923065421,24961.4713228635,94379.2700880886,236304427.69217,68241208.4807175,304545636.172887,0.0445405288877617,0.0326330217955966,9,9,8,45,1.2,14,30,40,20,0.239998596217552,0.223843735562959,0.231921165890256,87,274,380,101,630
"916",3111,3111,3204.52825559153,10781.7788906512,40628.412763221,45061.7554342486,99676.4753437124,244540823.502176,67918339.2294655,312459162.731642,0.0453308858488272,0.031979929148185,9,9,8,45,1.2,14,30,60,17,0.257058471508478,0.220352690399653,0.238705580954066,146,340,431,532,411
"917",3112,3112,3195.85136124279,10739.1067039684,38497.1234350543,46885.4824274552,99317.5639277207,245099085.575776,67067630.5835296,312166716.159306,0.0453331934589666,0.0316597098512361,9,9,8,45,1.2,14,30,60,20,0.258214788127417,0.211154346821685,0.234684567474551,141,332,426,557,365
"918",3113,3113,3279.49223686829,12119.5205362107,123529.844413849,24537.5847843152,163466.441971244,218258440.667286,76395548.986279,294653989.653565,0.0433440672263653,0.035116677112117,9,9,8,45,1.2,17,22,40,17,0.202620318722413,0.312013082354284,0.257316700538349,672,496,463,93,1134
"919",3114,3114,3257.42064083164,11994.1347707833,116410.488867993,24175.3969154598,155837.441195068,218828657.289396,75329905.3002995,294158562.589695,0.0433467340883696,0.0347707562706238,9,9,8,45,1.2,17,22,40,20,0.203801396548978,0.300490739420355,0.252146067984666,624,491,454,86,1098
"920",3115,3115,3082.05026507675,11036.1297034982,75661.0194741959,28098.0461467249,117877.245589496,227496820.625337,74118579.0854978,301615399.710835,0.0441902555817981,0.0340611128242016,9,9,8,45,1.2,17,22,60,17,0.221755582933863,0.28739319449475,0.254574388714306,349,371,351,203,828
"921",3116,3116,3061.79517619693,10923.135847545,70782.9602507138,28900.1331046129,113668.024379069,228038486.594336,73154352.5605572,301192839.154894,0.0441925976314958,0.0337304866448567,9,9,8,45,1.2,17,22,60,20,0.222877524386608,0.276967431331573,0.249922477859091,318,358,328,231,780
"922",3117,3117,3002.91042095143,10596.6866863968,68481.0875193476,22371.6703549149,104452.354981611,233985897.65762,69455551.3432977,303441449.000918,0.0444315679787886,0.0331031145891117,9,9,8,45,1.2,17,30,40,17,0.235196273191789,0.236973898192467,0.236085085692128,197,319,266,38,762
"923",3118,3118,2982.56708438198,10484.4548758076,64103.7635924934,23010.4426584009,100581.228211084,234559750.591122,68530568.8575609,303090319.448683,0.0444340511278183,0.0327742992752036,9,9,8,45,1.2,17,30,40,20,0.23638488283449,0.226972463802377,0.231678673318433,152,297,245,55,722
"924",3119,3119,2845.10918095086,9758.42609817366,44537.8822843506,39287.810298392,96429.2278618671,242605941.835914,68210764.1711559,310816706.00707,0.0452072254329936,0.0321451840268324,9,9,8,45,1.2,17,30,60,17,0.253050791366512,0.22351455444945,0.238282672907981,110,167,143,449,484
"925",3120,3120,2826.58191037533,9658.08868605931,41986.4845635002,40846.5608271013,95317.7159870362,243149069.354781,67370115.8798703,310519185.234651,0.0452094643433854,0.0318307679853448,9,9,8,45,1.2,17,30,60,20,0.254175760097093,0.214424989122451,0.234300374609772,94,147,132,474,437
"926",3121,3121,3095.38626074211,10278.8337504481,110991.93804909,23055.8241065859,147421.982166866,221073814.047638,70367138.9971,291440953.044738,0.0434993498796449,0.0337172560645959,9,9,8,45,1.5,14,22,40,17,0.208451743033986,0.246830500075105,0.227641121554545,574,259,365,57,1066
"927",3122,3122,3084.33398185025,10219.8451858595,104190.31891775,22894.7369213892,140389.235006849,221670862.062408,69328893.3319873,290999755.394396,0.0435018360406812,0.033365750275076,9,9,8,45,1.5,14,22,40,20,0.209688396165966,0.235604400056412,0.222646398111189,539,252,353,52,1022
"928",3123,3123,3144.13979457124,10507.412638873,68126.9242626248,30083.2495349393,111861.726231008,230595917.122949,70390818.467108,300986735.590057,0.0442879540012171,0.0328018729331982,9,9,8,45,1.5,14,22,60,17,0.228174677035628,0.247086535912895,0.237630606474262,293,305,392,253,760
"929",3124,3124,3134.2680569064,10456.1905865975,63555.9372789509,31099.4354845795,108245.831407034,231162681.67627,69443479.9392169,300606161.615487,0.0442903605745648,0.0324658909178188,9,9,8,45,1.5,14,22,60,20,0.229348604663927,0.236843375336335,0.233095990000131,247,294,388,282,710
"930",3125,3125,3136.2605080492,10442.2917556788,60047.6993549845,23893.7686527986,97520.0202715111,237666664.933553,66199936.9071853,303866601.840738,0.0445419596011742,0.0318263192510763,9,9,8,45,1.5,14,30,40,17,0.242820169875585,0.20177235147748,0.222296260676532,124,291,389,79,672
"931",3126,3126,3126.40355176015,10392.2369300925,56018.3622972363,24751.7529996984,94288.7557787873,238266462.661545,65294505.0090745,303560967.670619,0.0445445206670923,0.0314916023382426,9,9,8,45,1.5,14,30,40,20,0.244062518431357,0.191982309110962,0.218022413771159,85,275,383,95,632
"932",3127,3127,3208.08562107816,10784.0643871279,40746.5587065381,44679.6369652079,99418.345679952,246541909.751277,65070643.2389779,311612552.990255,0.0453350094985356,0.0308417088452828,9,9,8,45,1.5,14,30,60,17,0.261203279825555,0.189561788895071,0.225382534360313,143,343,433,528,415
"933",3128,3128,3199.37300383293,10741.3573775188,38573.6786931501,46475.0133265181,98989.4224010199,247110101.424698,64248967.5156739,311359068.940372,0.0453373167647344,0.0305220898037531,9,9,8,45,1.5,14,30,60,20,0.262380163418027,0.180677365715957,0.221528764566992,140,333,428,552,368
"934",3129,3129,3287.84301983162,12131.7089078722,123779.236530127,24549.1905006142,163747.978958445,219967849.960333,73256287.0060022,293224136.966335,0.0433481668644947,0.0340007943569459,9,9,8,45,1.5,17,22,40,17,0.206160982628476,0.278069604274228,0.242115293451352,674,497,470,94,1136
"935",3130,3130,3265.72224992753,12006.2810201003,116639.955309642,24165.7864253504,156077.74500502,220548049.855932,72222884.645613,292770934.501545,0.0433508333397665,0.0336559658903266,9,9,8,45,1.5,17,22,40,20,0.207362738601726,0.266895872808637,0.237129305705182,626,493,460,85,1099
"936",3131,3131,3090.40737024471,11043.4703970634,75944.152615038,27893.2204253574,117971.250807703,229366654.358986,70991791.8704228,300358446.229409,0.0441943727478888,0.0329175192916221,9,9,8,45,1.5,17,22,60,17,0.225628530646268,0.253584600639661,0.239606565642964,351,373,362,192,830
"937",3132,3132,3070.09206519228,10930.4120074473,71025.4865993524,28666.4076374205,113692.398309412,229918934.872298,70057715.5809755,299976650.453274,0.0441967144507075,0.032587506578423,9,9,8,45,1.5,17,22,60,20,0.226772457783823,0.243484838894654,0.235128648339238,319,359,339,225,782
"938",3133,3133,3010.8771693532,10602.8546432259,68647.4275614924,22216.946099942,104478.105474013,235924174.326796,66460919.2242807,302385093.551077,0.0444355376518231,0.0319604239060859,9,9,8,45,1.5,17,30,40,17,0.23921098533266,0.204594240066348,0.221902612699504,199,320,276,37,763
"939",3134,3134,2990.33354258073,10490.058074772,64241.7471066075,22830.3652519733,100552.503975934,236507968.354957,65567823.2208408,302075791.575798,0.0444380204468475,0.0316316866489701,9,9,8,45,1.5,17,30,40,20,0.240420185757913,0.194937580377985,0.217678883067949,150,300,249,47,726
"940",3135,3135,2852.56579144843,9764.65258985174,44680.9900864772,38947.8204479465,96246.0289157238,244593675.012882,65341035.5336128,309934710.546495,0.0452113296693642,0.031006271151628,9,9,8,45,1.5,17,30,60,17,0.257167941743078,0.192485423489323,0.224826682616201,104,168,151,444,487
"941",3136,3136,2833.98304667558,9664.26165989955,42089.5141417791,40479.0877837194,95066.8466320736,245146571.948956,64528884.8067503,309675456.755707,0.0452135682474402,0.0306924468639623,9,9,8,45,1.5,17,30,60,20,0.258313145664276,0.183703989965088,0.221008567814682,90,150,137,469,439
"942",3205,3205,2991.19728566293,10823.6464037764,20287.2675477919,88683.7335431731,122785.844780404,157004241.465903,92898721.1871683,249902962.653071,0.0370590348243521,0.0397666116848076,9,10,8,35,1.2,14,30,40,17,0.0757457702516309,0.490454724807743,0.283100247529687,427,351,252,977,19
"943",3206,3206,2974.53249156269,10714.9031501109,21850.2989233394,93007.0080445467,128546.74260956,157644288.938912,91210764.3377026,248855053.276615,0.0370622084522783,0.0393290791352405,9,10,8,35,1.2,14,30,40,20,0.0770714872668987,0.472203579576828,0.274637533421863,462,329,237,1011,31
"944",3207,3207,2869.47667115982,9953.15993534365,61047.5693618951,167256.796773529,241127.002741928,169020702.561285,84631871.4125689,253652573.973854,0.0383113071289526,0.0381878858459304,9,10,8,35,1.2,14,30,60,17,0.100635216127513,0.401068864093278,0.250852040110395,992,203,168,1437,691
"945",3208,3208,2853.79698014526,9860.39923585512,65176.0803157969,172902.334919255,250792.611451052,169562133.170169,83290285.8049599,252852418.975129,0.0383140672354608,0.0378083230897273,9,10,8,35,1.2,14,30,60,20,0.101756670083748,0.386562880855657,0.244159775469703,1025,185,152,1450,734
"946",3213,3213,4991.98982595421,22004.3902834847,18612.4872065937,76703.061907634,122311.929223667,155357553.790718,93543018.6490077,248900572.439725,0.0369320113660648,0.0398169924030041,9,10,8,35,1.2,17,30,40,17,0.0723350203277826,0.497421233786727,0.284878127057255,418,1046,1024,872,10
"947",3214,3214,4959.66329005458,21806.6685022208,19668.0402685413,80845.5081550515,127279.880215868,155900959.896092,92050341.585473,247951301.481565,0.0369350091139349,0.039422356441787,9,10,8,35,1.2,17,30,40,20,0.0734605660887994,0.481281564174882,0.277371065131841,448,1038,1014,915,15
"948",3215,3215,4484.62159139543,19083.3997726927,50674.4425926001,148137.516930524,222379.980887212,166985622.521986,85540246.7798398,252525869.301826,0.0381418719856779,0.038380111502572,9,10,8,35,1.2,17,30,60,17,0.0964199971800071,0.41089073291504,0.253655365047523,929,928,892,1341,571
"949",3216,3216,4455.31526621481,18906.5971016988,54131.5280645845,153386.913484242,230880.353916741,167510998.037065,84212991.9709174,251723990.007983,0.038144555562288,0.0380068006632276,9,10,8,35,1.2,17,30,60,20,0.097508196554455,0.39653970238737,0.247023949470912,960,925,888,1366,614
"950",3219,3219,3032.63055739728,11040.2411372023,35737.2036945301,108018.487701398,157828.563090528,155713445.75758,93064895.8778109,248778341.635391,0.0370978393189632,0.0393312117329387,9,10,8,35,1.5,14,22,60,17,0.0730721719547519,0.49225149965633,0.282661835805541,633,372,301,1125,301
"951",3220,3220,3015.6699347784,10936.9906847518,36899.7789922788,112793.057364192,163645.496976001,156245643.925104,91579045.2697144,247824689.194818,0.0371007226944535,0.038933983522014,9,10,8,35,1.5,14,22,60,20,0.0741745029472703,0.476185641546038,0.275180072246654,673,360,284,1146,327
"952",3221,3221,2998.5603736463,10829.6360037019,20172.4058848232,87987.1609770898,121987.763239261,158553720.974376,88875689.0606553,247429410.035032,0.037063269070944,0.0385951716934051,9,10,8,35,1.5,14,30,40,17,0.0789551749220914,0.446955423488005,0.262955299205048,414,353,259,973,16
"953",3222,3222,2981.12929487096,10724.4509123684,21798.2758553776,92472.9057784694,127976.761841086,159126445.496383,87402066.308634,246528511.805017,0.0370664422403492,0.03819538460774,9,10,8,35,1.5,14,30,40,20,0.0801414473095385,0.431021779881396,0.255581613595467,457,330,242,1008,29
"954",3223,3223,2875.7465884739,9962.80487486984,60961.3172187305,166448.965672939,240248.834355013,170574736.134284,81006145.5401944,251580881.674478,0.0383155398565915,0.0370587922374599,9,10,8,35,1.5,14,30,60,17,0.103854053537083,0.361865462960638,0.23285975824886,991,205,177,1433,689
"955",3224,3224,2860.02546688328,9869.99509273694,65044.4800092569,172057.342618456,249831.843187333,171127671.757661,79700813.0608962,250828484.818558,0.0383182995566926,0.0366804090922615,9,10,8,35,1.5,14,30,60,20,0.104999337590487,0.347751469073979,0.226375403332233,1019,188,157,1447,731
"956",3227,3227,5084.13425102004,22440.5943959842,31763.7536564244,94440.3197041333,153728.802007562,154206580.022756,93603139.7393399,247809719.762096,0.0369594695351719,0.0394341271455916,9,10,8,35,1.5,17,22,60,17,0.0699510323071116,0.498071297057859,0.284011164682485,611,1057,1041,1021,227
"957",3228,3228,5052.92303519675,22248.3448818261,32331.4290647628,98841.6016007956,158474.298582581,154725693.482729,92135950.0691813,246861643.551911,0.0369622734887978,0.0390428687157569,9,10,8,35,1.5,17,22,60,20,0.0710262612170945,0.482207211574964,0.276616736396029,638,1054,1034,1047,233
"958",3229,3229,5008.87660779906,22014.3736543419,18526.6554803327,76026.2191744486,121576.124916922,156880055.645467,89572461.3452986,246452516.990766,0.0369360969724189,0.0387357877157012,9,10,8,35,1.5,17,30,40,17,0.075488546745329,0.454489319964047,0.264988933354688,406,1047,1029,869,8
"959",3230,3230,4976.43461771368,21816.5340082855,19529.7833344652,80132.8023048468,126455.554265311,157437552.423652,88117247.3200221,245554799.743674,0.0369390942976998,0.0383416439136104,9,10,8,35,1.5,17,30,40,20,0.0766432782237962,0.438754721934606,0.257699000079201,443,1039,1021,906,14
"960",3231,3231,4497.35288909258,19096.1169339669,50443.9130462649,147100.194711636,221137.57758096,168614153.401664,81722826.5166986,250336979.918362,0.0381460877124545,0.0372137824768231,9,10,8,35,1.5,17,30,60,17,0.0997931393110564,0.36961462348601,0.234703881398533,925,929,894,1338,568
"961",3232,3232,4467.96663992571,18919.2181953264,53840.2621295195,152308.966647553,229536.413612324,169152482.77892,80431417.6503319,249583900.429251,0.0381487708954727,0.0368412373605771,9,10,8,35,1.5,17,30,60,20,0.100908169750739,0.355651179586357,0.228279674668548,956,926,889,1361,610
"962",3233,3233,3082.37655076763,11288.3875970191,51976.2873468908,27210.5159534802,93557.5674481577,224216709.747021,72502881.8907083,296719591.637729,0.0437396874716023,0.034084832228541,9,10,8,45,1.2,14,22,40,17,0.214961557511178,0.269923361565893,0.242442459538535,80,414,352,166,577
"963",3234,3234,3064.45035249087,11180.8704053327,47867.1241971624,28910.9122073772,91023.3571623632,224898459.546672,71326010.474424,296224470.021096,0.0437427083315034,0.033689369446381,9,10,8,45,1.2,14,22,40,20,0.216373651688042,0.257198361431254,0.236786006559648,56,396,332,232,532
"964",3235,3235,2951.3589885363,10435.5357970212,38705.6385012212,61341.7499367046,113434.283223483,234434245.224666,70261787.1256144,304696032.35028,0.0446714410074471,0.033096024938386,9,10,8,45,1.2,14,22,60,17,0.236124926179968,0.245691375987045,0.240908151083507,314,287,220,736,371
"965",3236,3236,2931.34972336625,10322.9854978041,37168.9642195118,64201.9531276808,114625.252568363,235225890.847206,69135794.0424558,304361684.889662,0.0446743720925019,0.0327093271295154,9,10,8,45,1.2,14,22,60,20,0.237764645288505,0.23351650119908,0.235640573243792,325,266,208,763,331
"966",3237,3237,2888.38640168747,10055.8599189039,25421.2788442682,51696.0966624978,90061.6218273574,242552187.121452,65528825.7774847,308081012.898937,0.0449709616859003,0.0318423543465136,9,10,8,45,1.2,14,30,40,17,0.252939450344763,0.194515917938834,0.223727684141799,46,217,184,620,94
"967",3238,3238,2871.79466223155,9959.35699753213,24707.2376250866,54600.1129580978,92138.5022429481,243246380.267732,64517666.9000072,307764047.167739,0.0449740055994695,0.031465718852631,9,10,8,45,1.2,14,30,40,20,0.254377318166628,0.183582695605448,0.218980006886038,68,204,170,660,74
