"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"1387",1387,17521.0967983581,81748.7422905273,320139.767427216,135018.117406358,554427.723922459,540011006.389292,85984502.7037552,625995509.093047,0.058159393868563,0.0302594937286797,7.6,6,10,50,1.2,10,22,70,25,0.696821149087241,0.477268356359839,1.17408950544708,4199,4542,4530,3701,4251,2615,2594,2669,4349
"1388",1388,17514.4008383183,81713.3340612215,327352.570316373,137075.116359757,563655.42157567,538908160.759597,85593616.9908218,624501777.750419,0.0581577498515023,0.0302488075268389,7.6,6,10,50,1.2,10,22,70,20,0.693926072317726,0.483636046374765,1.17756211869249,4222,4540,4528,3733,4281,2584,2556,2643,4357
"1389",1389,17510.4195551257,81678.5179264025,335151.554240469,139290.847172818,573631.338894815,538035300.837492,85188462.1470038,623223762.984495,0.0581462450415051,0.0302378893416734,7.6,6,10,50,1.2,10,22,70,15,0.691446337236177,0.490461695131321,1.1819080323675,4262,4538,4526,3768,4310,2555,2527,2612,4371
"1390",1390,17289.8782187378,80463.5942411283,401041.695762945,165977.797885551,664772.966108362,530261549.939943,79843453.915172,610105003.855115,0.0577331379785707,0.0294139179536802,7.6,6,10,50,1.2,10,22,50,25,0.665843484390665,0.550261820965104,1.21610530535577,4444,4524,4518,4010,4503,2390,2390,2388,4451
"1391",1391,17286.0881487434,80420.1969669082,409567.906191065,168512.371836405,675786.563143121,529906069.603025,79531804.1243564,609437873.727381,0.0577136365566857,0.0294019988384588,7.6,6,10,50,1.2,10,22,50,20,0.664534179098604,0.557202655709209,1.22173683480781,4467,4522,4516,4028,4523,2388,2388,2384,4465
"1392",1392,17278.1041787458,80387.2684087266,418698.082485258,171306.365548864,687669.820621594,529057040.650385,79340806.8469988,608397847.497384,0.0577169212293479,0.02938979737612,7.6,6,10,50,1.2,10,22,50,15,0.662491600072718,0.564628415829363,1.22712001590208,4489,4520,4514,4059,4547,2380,2381,2380,4481
"1393",1393,10629.1977046381,48326.3291518709,216954.781309181,80920.9701582183,356831.278323909,330719835.775097,13316015.9204289,344035851.695526,0.0475948299683478,0.012583966930943,7.6,6,10,35,1.5,15,30,70,25,0.0695400752261848,0.325325998987861,0.394866074214045,3463,3623,3563,2804,3674,579,588,376,1617
"1394",1394,10626.7737922531,48295.6213437437,223285.548488356,82457.6580628138,364665.601687166,330012336.601624,13500883.7638822,343513220.365506,0.0475813556996702,0.012898540935126,7.6,6,10,35,1.5,15,30,70,20,0.0681740066161742,0.33205596041504,0.400229967031214,3488,3621,3561,2849,3720,558,558,516,1640
"1395",1395,10624.3026371501,48264.0609428201,230285.495237602,84173.5636201352,373347.422437707,329268535.980031,13700191.8484843,342968727.828515,0.0475673330549571,0.0132250648208232,7.6,6,10,35,1.5,15,30,70,15,0.066749690805828,0.33943004685932,0.406179737665148,3545,3619,3559,2889,3768,539,529,695,1657
"1396",1396,10362.1887806337,46779.4199061465,288817.993165182,105118.223420322,451077.825272284,321694532.489917,12864727.8646794,334559260.354597,0.0470400673764229,0.0137769429681497,7.6,6,10,35,1.5,15,30,50,25,0.0446064017696723,0.401964792513754,0.446571194283426,3882,3563,3491,3275,4104,252,272,142,1772
"1397",1397,10357.4304458957,46754.4972224968,296632.653685855,107262.856705335,461007.438059583,321024904.336452,13102601.1012635,334127505.437716,0.0470343644686245,0.0140487833491182,7.6,6,10,35,1.5,15,30,50,20,0.0434620623966811,0.409551318290404,0.453013380687085,3916,3561,3488,3311,4152,243,250,252,1793
"1398",1398,10355.1094396742,46723.1089509018,305323.656686169,109649.80079596,472051.675872705,320232126.110104,13354755.7879988,333586881.898103,0.0470186633659473,0.0143942829378613,7.6,6,10,35,1.5,15,30,50,15,0.0420281305497278,0.417894096263205,0.459922226812933,3963,3559,3486,3366,4182,225,228,404,1817
"1399",1399,10322.0360768473,46602.7423218884,261134.015079105,99299.9843506619,417358.777828503,320983529.054542,12981307.090952,333964836.145494,0.0469667066283889,0.0134906292598737,7.6,6,10,35,1.5,15,22,70,25,0.0430307258830628,0.375558341664616,0.418589067547679,3758,3555,3483,3190,3950,237,246,197,1692
"1400",1400,10319.9475511573,46573.8102416692,268574.835046936,101207.80368852,426676.396528282,320255755.81491,13206489.8268491,333462245.641759,0.0469526886773708,0.013818339996011,7.6,6,10,35,1.5,15,22,70,20,0.0416973847195571,0.382958707455037,0.424656092174595,3791,3551,3481,3210,4000,221,231,311,1711
"1401",1401,10317.8279096231,46544.1057942382,276763.267681782,103327.341203566,436952.542589209,319490675.017166,13448238.2491706,332938913.266337,0.0469381009377983,0.0141585268515575,7.6,6,10,35,1.5,15,22,70,15,0.0403079483759488,0.391027271883569,0.431335220259517,3834,3547,3479,3245,4046,203,208,471,1737
