measure,location,sex,age,cause,metric,year,val,upper,lower
6,485,1,9,298,1,2006,5771.645295583518,11720.861091254681,2400.0961300837266
6,485,2,9,298,1,2006,16525.547950571603,24884.873528178283,9396.313699358572
6,485,1,10,298,1,2006,13356.206031633392,17930.81207059943,9611.238442574573
6,485,2,10,298,1,2006,14132.707421934801,18380.772555448573,10413.085493252267
6,485,1,11,298,1,2006,11396.51501802927,15956.65603183384,7410.266754790923
6,485,2,11,298,1,2006,7203.833107827813,10438.491388314085,4458.389223314569
6,485,1,12,298,1,2006,7213.581794335905,11162.371838172376,3965.230457294412
6,485,2,12,298,1,2006,6356.019691240829,9260.924609900258,4156.505827814672
6,485,1,13,298,1,2006,3604.7694541419596,5846.248280494461,1967.3484663273505
6,485,2,13,298,1,2006,5292.101781115966,7780.443616139672,3241.1511158533804
6,485,1,14,298,1,2006,2757.9870704490763,4643.959918851163,1466.1757606504605
6,485,2,14,298,1,2006,4181.37110375117,5991.079121349777,2633.944203765011
6,485,1,15,298,1,2006,1911.8496684378208,3076.183149621234,1065.3433181613425
6,485,2,15,298,1,2006,2864.5854622438496,4041.160155487837,1840.3841939115005
6,485,1,16,298,1,2006,1235.3867992648177,1974.236843906401,690.7451187160248
6,485,2,16,298,1,2006,1624.6986484223185,2272.0250526651703,1054.824568833831
6,485,1,8,298,1,2007,3254.6944062607977,6585.788615799701,1326.5161228810687
6,485,2,8,298,1,2007,20100.532641189235,27908.691703308974,13701.415466023702
6,485,1,9,298,1,2007,5750.381784951065,11699.376422467953,2406.3098474781827
6,485,2,9,298,1,2007,16564.63336296096,24728.206404408542,9492.601780382265
6,485,1,10,298,1,2007,13579.556441936664,18166.28832313338,9773.758159620531
6,485,2,10,298,1,2007,14493.966334254526,18930.954802318996,10795.02937478089
6,485,1,11,298,1,2007,11400.46714665819,16021.268878296576,7353.934523959282
6,485,2,11,298,1,2007,7021.986216629898,10161.427442347063,4321.320713500202
6,485,1,12,298,1,2007,7184.263008040863,11070.451181720158,3957.21725320279
6,485,2,12,298,1,2007,6136.645330908842,8891.111467436698,4031.7870836864104
6,485,1,13,298,1,2007,3484.090645919104,5656.740262237335,1881.7227656962934
6,485,2,13,298,1,2007,5124.828566095614,7507.955221831894,3095.2952488715055
6,485,1,14,298,1,2007,2655.764080304873,4444.983173160075,1405.5201281623094
6,485,2,14,298,1,2007,4134.462154144084,5922.615776283193,2599.5431064725312
6,485,1,15,298,1,2007,1869.1891556873052,3019.673049637366,1040.1833949018435
6,485,2,15,298,1,2007,2875.1792745600546,4054.2371028433186,1841.493079028345
6,485,1,16,298,1,2007,1236.1712762999366,1980.6696112297604,697.9838983144139
6,485,2,16,298,1,2007,1648.7002373229006,2314.770116179003,1063.961490045301
6,485,1,8,298,1,2008,3177.8253006929303,6396.945034865999,1292.737646397561
6,485,2,8,298,1,2008,19581.024167431682,27014.00959470953,13320.924302947196
6,485,1,9,298,1,2008,5722.4613795751575,11540.517061028488,2366.885406237221
6,485,2,9,298,1,2008,16561.100848557042,24683.68351436644,9508.481305961697
6,485,1,10,298,1,2008,13909.62888254869,18489.91063586745,10086.1845148446
6,485,2,10,298,1,2008,15098.469843438535,19637.39314616782,11313.97436197044
6,485,1,11,298,1,2008,11473.9496122158,16189.38907072147,7436.519280213962
6,485,2,11,298,1,2008,6935.158491358876,10058.241988779064,4202.4083279903625
6,485,1,12,298,1,2008,7244.959966705667,11098.175738363703,4015.0949215750948
6,485,2,12,298,1,2008,5992.368890242617,8739.038091722696,3906.53896075623
6,485,1,13,298,1,2008,3398.969470483588,5559.772722757704,1851.7142108637897
6,485,2,13,298,1,2008,4974.644840314854,7252.141213126157,3000.9940641630787
6,485,1,14,298,1,2008,2570.680398226347,4275.803900826811,1354.7727346790264
6,485,2,14,298,1,2008,4106.747963111372,5921.909659489595,2612.36203526901
6,485,1,15,298,1,2008,1828.27529982548,2940.1273007426585,1012.1564202948659
6,485,2,15,298,1,2008,2886.8248881936715,4050.919509839218,1864.3512428111908
6,485,1,16,298,1,2008,1235.3202041488585,1968.733234391332,693.8321087003393
6,485,2,16,298,1,2008,1692.2067453166474,2372.3249818211234,1103.2709355247796
6,485,1,8,298,1,2011,2803.6398043543427,5601.857412723154,1185.6952423399346
6,485,2,8,298,1,2011,17163.987250179707,23388.670155240154,11755.53343382227
6,485,1,9,298,1,2011,5365.687112642755,11055.972333337491,2209.082450155566
6,485,2,9,298,1,2011,15822.65640730329,23656.266002741013,9005.846067206374
6,485,1,10,298,1,2011,14584.23277102866,19203.70421342769,10621.21643609507
6,485,2,10,298,1,2011,16954.2881596112,21880.29677676913,12738.575695624511
6,485,1,11,298,1,2011,11949.618162510436,16700.24322224634,7939.896772368103
6,485,2,11,298,1,2011,7115.641175760107,10291.709402428458,4420.277097590302
6,485,1,12,298,1,2011,7402.822630026392,11489.381998080129,4204.029141084504
6,485,2,12,298,1,2011,5614.768445934117,8094.110417198757,3591.1985918973223
6,485,1,13,298,1,2011,3195.660665474148,5066.734954421332,1789.2371397008449
6,485,2,13,298,1,2011,4459.175691265832,6502.724695222792,2779.312432423687
6,485,1,14,298,1,2011,2287.3030310825357,3807.2014259907723,1183.8245861678367
6,485,2,14,298,1,2011,3867.2910309466847,5537.404295854612,2435.0264168816498
6,485,1,15,298,1,2011,1641.8149103286207,2633.5939847118,891.7733430684536
6,485,2,15,298,1,2011,2813.2586131880494,3933.4666858944056,1838.5873567508593
6,485,1,16,298,1,2011,1181.8175584533947,1876.8580243339331,648.4009294409539
6,485,2,16,298,1,2011,1806.234532711363,2500.882484628015,1204.8144157925763
6,485,1,8,298,1,2010,2965.550821936119,5923.503625348613,1239.2601577508467
6,485,2,8,298,1,2010,18155.805805300424,24876.603738082347,12568.426013782215
6,485,1,9,298,1,2010,5571.997278166641,11337.363926055748,2299.7997840263774
6,485,2,9,298,1,2010,16302.6218509725,24380.603132023178,9245.753236819643
6,485,1,10,298,1,2010,14568.712245019746,19265.577158266777,10715.971381856996
6,485,2,10,298,1,2010,16522.8723421164,21260.445235637635,12576.546884337824
6,485,1,11,298,1,2010,11811.378002518059,16403.18717912871,7804.325373865714
6,485,2,11,298,1,2010,7016.562694105229,10231.186787016964,4293.925364827038
6,485,1,12,298,1,2010,7418.675173671831,11334.797917902712,4194.273139068633
6,485,2,12,298,1,2010,5776.308796954882,8363.972604144346,3749.1004670391803
6,485,1,13,298,1,2010,3263.7229596098746,5220.468434506182,1792.0192862599126
6,485,2,13,298,1,2010,4650.601177159744,6745.863933945628,2863.3386576140133
6,485,1,14,298,1,2010,2398.46841960934,3983.1121098115905,1277.2532517054403
6,485,2,14,298,1,2010,3999.54234161961,5668.185767776207,2536.9734412383127
6,485,1,15,298,1,2010,1722.1216347703412,2765.9150507517083,950.8237413447453
6,485,2,15,298,1,2010,2868.2483765959732,4009.671013926841,1892.2628153947528
6,485,1,16,298,1,2010,1212.102149752322,1932.0220214082685,683.6197974854659
6,485,2,16,298,1,2010,1796.1032211407576,2500.566979165535,1197.3577734583948
6,485,1,8,298,1,2009,3092.143533645154,6182.043187149536,1281.4698162323139
6,485,2,8,298,1,2009,18974.731436944785,25966.2450267038,13179.713034864426
6,485,1,9,298,1,2009,5687.284077412893,11542.608210726119,2348.7246620577957
6,485,2,9,298,1,2009,16532.93214897513,24672.1392780414,9506.368747577631
6,485,1,10,298,1,2009,14293.134550824612,19004.58963945298,10450.46149594906
6,485,2,10,298,1,2009,15841.426077054164,20555.620679689604,11975.898280652193
6,485,1,11,298,1,2009,11631.440128349688,16170.749340534965,7664.2009083929515
6,485,2,11,298,1,2009,6945.462746366796,10127.846009572393,4214.906811770456
6,485,1,12,298,1,2009,7350.449408983573,11234.951658866585,4104.370538866675
6,485,2,12,298,1,2009,5891.5776844853035,8562.455159684841,3839.5631582484402
6,485,1,13,298,1,2009,3332.32872818503,5391.727816379634,1817.8530737576202
6,485,2,13,298,1,2009,4824.275985621389,6967.425887405546,2951.771817719855
6,485,1,14,298,1,2009,2491.616146847685,4156.903703424141,1325.7450218464146
6,485,2,14,298,1,2009,4074.9180891641327,5782.32457367978,2592.124606172996
6,485,1,15,298,1,2009,1783.7980476041055,2859.5565537949597,992.5039212849412
6,485,2,15,298,1,2009,2891.6485125092668,4037.356234156652,1890.825507713812
6,485,1,16,298,1,2009,1230.2222537837874,1958.6859619494278,698.0211977472127
