measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,196,South Africa,2,Female,8,15 to 19,298,HIV/AIDS,1,Number,1991,189.36939043939995,338.030790585,116.97469417250001
1,Deaths,196,South Africa,1,Male,9,20 to 24,298,HIV/AIDS,1,Number,1991,62.20436703620004,112.52543973999998,35.08726458
1,Deaths,196,South Africa,2,Female,9,20 to 24,298,HIV/AIDS,1,Number,1991,352.96835898310025,605.2099782324999,218.158354105
1,Deaths,196,South Africa,1,Male,10,25 to 29,298,HIV/AIDS,1,Number,1991,200.8976628052002,394.6427022475,79.52656957500001
1,Deaths,196,South Africa,2,Female,10,25 to 29,298,HIV/AIDS,1,Number,1991,444.1973711053999,826.5673714024997,183.05120977250002
1,Deaths,196,South Africa,1,Male,11,30 to 34,298,HIV/AIDS,1,Number,1991,304.53621591319984,575.9305476049999,128.43946085500002
1,Deaths,196,South Africa,2,Female,11,30 to 34,298,HIV/AIDS,1,Number,1991,334.09250349209964,603.0816738450001,149.28642999749997
1,Deaths,196,South Africa,1,Male,12,35 to 39,298,HIV/AIDS,1,Number,1991,316.3582031771,635.1082583775001,133.86236132750003
1,Deaths,196,South Africa,2,Female,12,35 to 39,298,HIV/AIDS,1,Number,1991,239.90345084380007,482.02038641,94.11740726500001
1,Deaths,196,South Africa,1,Male,13,40 to 44,298,HIV/AIDS,1,Number,1991,200.08155787370004,368.0943033974999,92.0722497925
1,Deaths,196,South Africa,2,Female,13,40 to 44,298,HIV/AIDS,1,Number,1991,177.58763670970012,335.04501526749993,73.69113079250002
1,Deaths,196,South Africa,1,Male,14,45 to 49,298,HIV/AIDS,1,Number,1991,121.06113148890003,218.25283270500003,57.3152688175
1,Deaths,196,South Africa,2,Female,14,45 to 49,298,HIV/AIDS,1,Number,1991,153.43522668150035,283.189816415,71.46796038000001
1,Deaths,196,South Africa,1,Male,15,50 to 54,298,HIV/AIDS,1,Number,1991,76.20244162474992,136.6119391725,38.09282745000001
1,Deaths,196,South Africa,2,Female,15,50 to 54,298,HIV/AIDS,1,Number,1991,117.57197416150004,208.304218205,58.74586404249999
1,Deaths,196,South Africa,1,Male,16,55 to 59,298,HIV/AIDS,1,Number,1991,43.57883272406002,78.43944050749997,22.054828415
1,Deaths,196,South Africa,2,Female,16,55 to 59,298,HIV/AIDS,1,Number,1991,71.17804187779998,124.98148730750002,35.8886773675
1,Deaths,196,South Africa,1,Male,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1992,103.64566282341171,142.1524521883167,76.39288067225434
1,Deaths,196,South Africa,2,Female,8,15 to 19,934,Drug-susceptible tuberculosis,1,Number,1992,260.0791301823499,336.75682111009576,209.03170425743176
1,Deaths,196,South Africa,1,Male,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1992,301.0609192235289,409.8307443255493,220.1870017601296
1,Deaths,196,South Africa,2,Female,9,20 to 24,934,Drug-susceptible tuberculosis,1,Number,1992,562.1677789378195,744.3233071798528,440.721572314902
1,Deaths,196,South Africa,1,Male,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1992,639.909642548026,825.7182284801422,500.0489864785532
1,Deaths,196,South Africa,2,Female,10,25 to 29,934,Drug-susceptible tuberculosis,1,Number,1992,890.6264895631508,1178.7488450735607,686.8631251888269
