F15Regions,DName2016,CName2016,SName2016,scode,SC,Sname,scode17,DNama2017,BCOUNTIES
GREATER KAMPALA,WAKISO,BUSIRO,KAKIRI TOWN COUNCIL,"113103",WAKISOBUSIROKAKIRI TC,KAKIRI TOWN COUNCIL,"113103",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,KASANJE,"113104",WAKISOBUSIROKASANJE,KASANJE,"113104",WAKISO,BUSIRO
CENTRAL II,BUVUMA,BUVUMA ISLAND,BUVUMA TOWN COUNCIL,"120103",BUVUMABUVUMA ISLANDSBUVUMA TOWN COUNCIL,BUVUMA TOWN COUNCIL,"120103",BUVUMA,BUVUMA
GREATER KAMPALA,MUKONO,MUKONO,NAKISUNGA,"108105",MUKONOMUKONONAKISUNGA,NAKISUNGA,"108105",MUKONO,KYAGGWE
GREATER KAMPALA,MUKONO,NAKIFUMA,NAGOJJE,"108304",MUKONONAKIFUMANAGOJJE,NAGOJJE,"108304",MUKONO,KYAGGWE
GREATER KAMPALA,MUKONO,MUKONO,KYAMPISI,"108102",MUKONOMUKONOKYAMPISI,KYAMPISI,"108102",MUKONO,KYAGGWE
GREATER KAMPALA,WAKISO,BUSIRO,MASULIITA,"113106",WAKISOBUSIROMASULITA,MASULIITA,"113106",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,MASULITA TOWN COUNCIL,"113107",WAKISOBUSIROMASULITA TC,MASULITA TOWN COUNCIL,"113107",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,MENDE,"113108",WAKISOBUSIROMENDE,MENDE,"113108",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,NAMAYUMBA TOWN COUNCIL,"113110",WAKISOBUSIRONAMAYUMBA TC,NAMAYUMBA TOWN COUNCIL,"113110",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,KYENGERA TOWN COUNCIL,"113111",WAKISOBUSIROKYENGERA TOWN COUNCIL,KYENGERA TOWN COUNCIL,"113111",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,WAKISO,"113113",WAKISOBUSIROWAKISO,WAKISO,"113113",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,BUSIRO,WAKISO TOWN COUNCIL,"113114",WAKISOBUSIROWAKISO TC,WAKISO TOWN COUNCIL,"113114",WAKISO,BUSIRO
GREATER KAMPALA,WAKISO,KIRA MUNICIPALITY,KIRA DIVISION,"113302",WAKISOKIRA MUNICIPALITYKIRA DIVISION,KIRA DIVISION,"113302",WAKISO,KYADONDO
GREATER KAMPALA,WAKISO,BUSIRO,KAJJANSI TOWN COUNCIL,"113112",WAKISOBUSIROKAJJANSI TOWN COUNCIL,KAJJANSI TOWN COUNCIL,"113112",WAKISO,BUSIRO
CENTRAL II,MITYANA,MITYANA MUNICIPALITY,TTAMU DIVISION,"115303",MITYANAMITYANA MUNICIPALITYTTAMU DIVISION,TTAMU DIVISION,"115303",MITYANA,SINGO
CENTRAL II,MITYANA,BUSUJJU,MALANGALA,"115105",MITYANABUSUJJUMALANGALA,MALANGALA,"115105",MITYANA,BUSUJJU
CENTRAL II,BUIKWE,NJERU MUNICIPALITY,WAKISI DIVISION,"117303",BUIKWENJERU MUNICIPALITYWAKISI,WAKISI DIVISION,"117303",BUIKWE,KYAGGWE
GREATER KAMPALA,MUKONO,NAKIFUMA,NTUNDA,"108305",MUKONONAKIFUMANTUNDA,NTUNDA,"108305",MUKONO,KYAGGWE
CENTRAL II,MITYANA,BUSUJJU,MAANYI,"115104",MITYANABUSUJJUMAANYI,MAANYI,"115104",MITYANA,BUSUJJU
CENTRAL II,MITYANA,BUSUJJU,KAKINDU,"115103",MITYANABUSUJJUKAKINDU,KAKINDU,"115103",MITYANA,BUSUJJU
CENTRAL II,MITYANA,BUSUJJU,BUTAYUNJA,"115102",MITYANABUSUJJUBUTAYUNJA,BUTAYUNJA,"115102",MITYANA,BUSUJJU
CENTRAL II,MITYANA,MITYANA,NAMUNGO,"115204",MITYANAMITYANANAMUNGO,NAMUNGO,"115204",MITYANA,SINGO
CENTRAL II,MITYANA,MITYANA MUNICIPALITY,CENTRAL DIVISION,"115302",MITYANAMITYANA MUNICIPALITYCENTRAL DIVISION,CENTRAL DIVISION,"115302",MITYANA,SINGO
CENTRAL II,MITYANA,MITYANA,BUSUNJU TOWN COUNCIL,"115206",MITYANAMITYANABUSUNJU TOWN COUNCIL,BUSUNJU TOWN COUNCIL,"115206",MITYANA,SINGO
CENTRAL II,MITYANA,MITYANA,SSEKANYONYI,"115205",MITYANAMITYANASSEKANYONYI,SSEKANYONYI,"115205",MITYANA,SINGO
CENTRAL II,MUBENDE,KASSANDA,KIGANDA,"107304",MUBENDEKASSANDAKIGANDA,KIGANDA,"107304",MUBENDE,SINGO
CENTRAL II,MUBENDE,MUBENDE MUNICIPALITY,EASTERN DIVISION,"107401",MUBENDEMUBENDE MUNICIPALITYEASTERN,EASTERN DIVISION,"107401",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,BUWEKULA,KITENGA,"107102",MUBENDEBUWEKULAKITEGA,KITENGA,"107102",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,BUWEKULA,BUTOLOOGO,"107101",MUBENDEBUWEKULABUTOOLOGO,BUTOLOOGO,"107101",MUBENDE,BUWEKULA
CENTRAL II,KAYUNGA,NTENJERU,KAYUNGA,"112203",KAYUNGANTENJERUKAYUNGA,KAYUNGA,"112203",KAYUNGA,BUGERERE
CENTRAL II,MUBENDE,KASSANDA,BUKUYA,"107301",MUBENDEKASSANDABUKUYA,BUKUYA,"107301",MUBENDE,SINGO
CENTRAL II,MUBENDE,KASSANDA,MAKOKOTO,"107306",MUBENDEKASSANDAMAKOKOTO,MAKOKOTO,"107306",MUBENDE,SINGO
CENTRAL II,MUBENDE,KASSANDA,MANYOGASEKA,"107307",MUBENDEKASSANDAMANYOGASEKA,MANYOGASEKA,"107307",MUBENDE,SINGO
CENTRAL II,MUBENDE,BUWEKULA,MADUDU,"107104",MUBENDEBUWEKULAMADUDU,MADUDU,"107104",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,MUBENDE MUNICIPALITY,WESTERN DIVISION,"107402",MUBENDEMUBENDE MUNICIPALITYWESTERN,WESTERN DIVISION,"107402",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,BUWEKULA,KIYUNI,"107103",MUBENDEBUWEKULAKIYUNI,KIYUNI,"107103",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,KASAMBYA,BAGEZZA,"107201",MUBENDEKASAMBYABAGEZZA,BAGEZZA,"107201",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,KASAMBYA,KASAMBYA,"107202",MUBENDEKASAMBYAKASAMBYA,KASAMBYA,"107202",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,KASSANDA,NALUTUNTU,"107309",MUBENDEKASSANDANALUTUNTU,NALUTUNTU,"107309",MUBENDE,SINGO
CENTRAL II,MUBENDE,KASAMBYA,KIBALINGA,"107203",MUBENDEKASAMBYAKIBALINGA,KIBALINGA,"107203",MUBENDE,BUWEKULA
CENTRAL II,MUBENDE,KASAMBYA,NABINGOOLA,"107205",MUBENDEKASAMBYANABINGOOLA,NABINGOOLA,"107205",MUBENDE,BUWEKULA
CENTRAL II,MITYANA,BUSUJJU,BBANDA,"115101",MITYANABUSUJJUBANDA,BBANDA,"115101",MITYANA,BUSUJJU
CENTRAL I,GOMBA,GOMBA,KABULASOKE,"121101",GOMBAGOMBAKABULASOKE,KABULASOKE,"121101",GOMBA,GOMBA
CENTRAL I,BUTAMBALA,BUTAMBALA,NGANDO,"119106",BUTAMBALABUTAMBALANGANDO,NGANDO,"119106",BUTAMBALA,BUTAMBALA
CENTRAL II,MUBENDE,KASSANDA,KALWANA,"107302",MUBENDEKASSANDAKALWANA,KALWANA,"107302",MUBENDE,SINGO
CENTRAL II,MUBENDE,KASSANDA,KITUMBI,"107305",MUBENDEKASSANDAKITUMBI,KITUMBI,"107305",MUBENDE,SINGO
CENTRAL II,MITYANA,MITYANA MUNICIPALITY,BUSIMBI DIVISION,"115301",MITYANAMITYANA MUNICIPALITYBUSIMBI DIVISION,BUSIMBI DIVISION,"115301",MITYANA,SINGO
CENTRAL II,MUBENDE,MUBENDE MUNICIPALITY,SOUTHERN DIVISION,"107403",MUBENDEMUBENDE MUNICIPALITYSOUTHERN,SOUTHERN DIVISION,"107403",MUBENDE,BUWEKULA
CENTRAL II,KYANKWANZI,KIBOGA,GAYAZA,"123104",KYANKWANZIKIBOGAGAYAZA,GAYAZA,"123104",KYANKWANZI,SINGO
CENTRAL I,BUTAMBALA,BUTAMBALA,BULO,"119102",BUTAMBALABUTAMBALABULO,BULO,"119102",BUTAMBALA,BUTAMBALA
CENTRAL I,GOMBA,GOMBA,MPENJA,"121105",GOMBAGOMBAMPENJA,MPENJA,"121105",GOMBA,GOMBA
CENTRAL I,MPIGI,MAWOKOTA,KAMMENGO,"106102",MPIGIMAWOKOTAKAMMENGO,KAMMENGO,"106102",MPIGI,MAWOKOTA
CENTRAL I,MPIGI,MAWOKOTA,MPIGI TOWN COUNCIL,"106105",MPIGIMAWOKOTAMPIGI TOWN COUNCIL,MPIGI TOWN COUNCIL,"106105",MPIGI,MAWOKOTA
CENTRAL I,BUTAMBALA,BUTAMBALA,KALAMBA,"119104",BUTAMBALABUTAMBALAKALAMBA,KALAMBA,"119104",BUTAMBALA,BUTAMBALA
CENTRAL I,MPIGI,MAWOKOTA,MUDUUMA,"106106",MPIGIMAWOKOTAMUDUUMA,MUDUUMA,"106106",MPIGI,MAWOKOTA
CENTRAL I,MPIGI,MAWOKOTA,KIRINGENTE,"106103",MPIGIMAWOKOTAKIRINGENTE,KIRINGENTE,"106103",MPIGI,MAWOKOTA
CENTRAL II,MITYANA,MITYANA,KALANGAALO,"115202",MITYANAMITYANAKALANGALO,KALANGAALO,"115202",MITYANA,SINGO
CENTRAL II,MITYANA,MITYANA,BULERA,"115201",MITYANAMITYANABULERA,BULERA,"115201",MITYANA,SINGO
CENTRAL I,GOMBA,GOMBA,MADDU,"121104",GOMBAGOMBAMADDU,MADDU,"121104",GOMBA,GOMBA
CENTRAL I,LWENGO,BUKOTO,KKINGO,"124102",LWENGOBUKOTOKKINGO,KKINGO,"124102",LWENGO,BUDDU
CENTRAL II,KYANKWANZI,KIBOGA,BANANYWA,"123101",KYANKWANZIKIBOGABANANYWA,BANANYWA,"123101",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,NSAMBYA,"123108",KYANKWANZIKIBOGANSAMBYA,NSAMBYA,"123108",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,KYANKWANZI,"123105",KYANKWANZIKIBOGAKYANKWANZI,KYANKWANZI,"123105",KYANKWANZI,SINGO
CENTRAL II,MUBENDE,KASSANDA,KASSANDA,"107303",MUBENDEKASSANDAKASSANDA,KASSANDA,"107303",MUBENDE,SINGO
CENTRAL II,MUBENDE,KASSANDA,MYANZI,"107308",MUBENDEKASSANDAMYANZI,MYANZI,"107308",MUBENDE,SINGO
CENTRAL II,NAKASEKE,NAKASEKE,SEMUTO,"116113",NAKASEKENAKASEKESEMUTO,SEMUTO,"116113",NAKASEKE,BULEMEEZI
GREATER KAMPALA,WAKISO,NANSANA MUNICIPALITY,BUSUKUMA DIVISION,"113601",WAKISONANSANA MUNICIPALITYBUSUKUMA DIVISION,BUSUKUMA DIVISION,"113601",WAKISO,KYADONDO
GREATER KAMPALA,MUKONO,MUKONO MUNICIPALITY,GOMA DIVISION,"108202",MUKONOMUKONO MUNICIPALITYGOMA DIVISION,GOMA DIVISION,"108202",MUKONO,KYAGGWE
GREATER KAMPALA,MUKONO,NAKIFUMA,NABBAALE,"108303",MUKONONAKIFUMANABBAALE,NABBAALE,"108303",MUKONO,KYAGGWE
CENTRAL II,NAKASEKE,NAKASEKE,BUTALANGU TOWN COUNCIL,"116101",NAKASEKENAKASEKEBUTALANGU TOWN COUNCIL,BUTALANGU TOWN COUNCIL,"116101",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KAPEEKA,"116102",NAKASEKENAKASEKEKAPEEKA,KAPEEKA,"116102",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KASANGOMBE,"116103",NAKASEKENAKASEKEKASANGOMBE,KASANGOMBE,"116103",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KIKAMULO,"116104",NAKASEKENAKASEKEKIKAMULO,KIKAMULO,"116104",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KINONI,"116105",NAKASEKENAKASEKEKINONI,KINONI,"116105",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KINYOGOGA,"116106",NAKASEKENAKASEKEKINYOGOGA,KINYOGOGA,"116106",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KITO,"116107",NAKASEKENAKASEKEKITO,KITO,"116107",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,KIWOKO TOWN COUNCIL,"116108",NAKASEKENAKASEKEKIWOKO TOWN COUNCIL,KIWOKO TOWN COUNCIL,"116108",NAKASEKE,BULEMEEZI
GREATER KAMPALA,MUKONO,NAKIFUMA,SEETA NAMUGANGA,"108306",MUKONONAKIFUMASEETA-NAMUGANGA,SEETA NAMUGANGA,"108306",MUKONO,KYAGGWE
CENTRAL II,NAKASONGOLA,BURULI,NAKASONGOLA TOWN COUNCIL,"109109",NAKASONGOLABURULINAKASONGOLA TOWN COUNCIL,NAKASONGOLA TOWN COUNCIL,"109109",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,WABINYONYI,"109111",NAKASONGOLABURULIWABINYONYI,WABINYONYI,"109111",NAKASONGOLA,BURULI
CENTRAL I,SSEMBABULE,LWEMIYAGA,NTUUSI,"111102",SSEMBABULELWEMIYAGANTUSI,NTUUSI,"111102",SSEMBABULE,MAWOGOLA
CENTRAL I,SSEMBABULE,MAWOGOLA,LWEBITAKULI,"111202",SSEMBABULEMAWOGOLALWEBITAKULI,LWEBITAKULI,"111202",SSEMBABULE,MAWOGOLA
CENTRAL I,MASAKA,BUKOTO,KYESIIGA,"105105",MASAKABUKOTOKYESIIGA,KYESIIGA,"105105",MASAKA,BUDDU
CENTRAL II,BUIKWE,BUIKWE,BUIKWE,"117101",BUIKWEBUIKWEBUIKWE,BUIKWE,"117101",BUIKWE,KYAGGWE
CENTRAL II,NAKASONGOLA,BURULI,KALONGO,"109103",NAKASONGOLABURULIKALONGO,KALONGO,"109103",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,KAKOOGE TOWN COUNCIL,"109102",NAKASONGOLABURULIKAKOOGE TOWN COUNCIL,KAKOOGE TOWN COUNCIL,"109102",NAKASONGOLA,BURULI
CENTRAL I,RAKAI,KYOTERA,KASAALI,"110304",RAKAIKYOTERAKASAALI,KASAALI TOWN COUNCIL,"125304",KYOTERA,BUDDU
CENTRAL II,BUIKWE,BUIKWE,SSI-BUKUNJA,"117106",BUIKWEBUIKWESSI BUKUNJA,SSI-BUKUNJA,"117106",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,BUIKWE,NGOGWE,"117104",BUIKWEBUIKWENGOGWE,NGOGWE,"117104",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,BUIKWE,NAJJA,"117103",BUIKWEBUIKWENAJJA,NAJJA,"117103",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,NJERU MUNICIPALITY,NYENGA DIVISION,"117302",BUIKWENJERU MUNICIPALITYNYENGA,NYENGA DIVISION,"117302",BUIKWE,KYAGGWE
CENTRAL II,BUVUMA,BUVUMA ISLAND,LUBYA,"120106",BUVUMABUVUMA ISLANDSLUBYA,LUBYA,"120106",BUVUMA,BUVUMA
CENTRAL II,BUVUMA,BUVUMA ISLAND,BUWOOYA,"120104",BUVUMABUVUMA ISLANDSBUWOOYA,BUWOOYA,"120104",BUVUMA,BUVUMA
CENTRAL I,LYANTONDE,KABULA,LYANTONDE TOWN COUNCIL,"114105",LYANTONDEKABULALYANTONDE TOWN COUNCIL,LYANTONDE TOWN COUNCIL,"114105",LYANTONDE,KABULA
CENTRAL II,MITYANA,MITYANA,KIKANDWA,"115203",MITYANAMITYANAKIKANDWA,KIKANDWA,"115203",MITYANA,SINGO
GREATER KAMPALA,WAKISO,BUSIRO,NAMAYUMBA,"113109",WAKISOBUSIRONAMAYUMBA,NAMAYUMBA,"113109",WAKISO,BUSIRO
CENTRAL I,MASAKA,BUKOTO,BUWUNGA,"105102",MASAKABUKOTOBUWUNGA,BUWUNGA,"105102",MASAKA,BUDDU
CENTRAL I,MASAKA,BUKOTO,KABONERA,"105103",MASAKABUKOTOKABONERA,KABONERA,"105103",MASAKA,BUDDU
CENTRAL I,MASAKA,BUKOTO,KYANAMUKAAKA,"105104",MASAKABUKOTOKYANNAMUKAAKA,KYANAMUKAAKA,"105104",MASAKA,BUDDU
CENTRAL I,MASAKA,BUKOTO,MUKUNGWE,"105106",MASAKABUKOTOMUKUNGWE,MUKUNGWE,"105106",MASAKA,BUDDU
CENTRAL I,MASAKA,MASAKA MUNICIPALITY,KATWE-BUTEGO DIVISION,"105201",MASAKAMASAKA MUNICIPALITYKATWE/BUTEGO,KATWE-BUTEGO DIVISION,"105201",MASAKA,BUDDU
CENTRAL I,MASAKA,MASAKA MUNICIPALITY,KIMAANYA-KYABAKUZA DIVISION,"105202",MASAKAMASAKA MUNICIPALITYKIMAANYA/KYABAKUZA,KIMAANYA-KYABAKUZA DIVISION,"105202",MASAKA,BUDDU
CENTRAL I,MASAKA,MASAKA MUNICIPALITY,NYENDO-SSENYANGE DIVISION,"105203",MASAKAMASAKA MUNICIPALITYNYENDO/SSENYANGE,NYENDO-SSENYANGE DIVISION,"105203",MASAKA,BUDDU
CENTRAL I,KALUNGU,KALUNGU,KALUNGU,"122102",KALUNGUKALUNGUKALUNGU,KALUNGU,"122102",KALUNGU,BUDDU
CENTRAL I,KALUNGU,KALUNGU,LUKAYA TOWN COUNCIL,"122105",KALUNGUKALUNGULUKAYA TOWN COUNCIL,LUKAYA TOWN COUNCIL,"122105",KALUNGU,BUDDU
CENTRAL I,KALUNGU,KALUNGU,LWABENGE,"122106",KALUNGUKALUNGULWABENGE,LWABENGE,"122106",KALUNGU,BUDDU
CENTRAL I,KALUNGU,KALUNGU,BUKULULA,"122101",KALUNGUKALUNGUBUKULULA,BUKULULA,"122101",KALUNGU,BUDDU
CENTRAL II,KAYUNGA,BBAALE,BBAALE,"112101",KAYUNGABBAALEBBAALE,BBAALE,"112101",KAYUNGA,BUGERERE
CENTRAL II,NAKASONGOLA,BURULI,NABISWEERA,"109108",NAKASONGOLABURULINABISWEERA,NABISWEERA,"109108",NAKASONGOLA,BURULI
CENTRAL II,KAYUNGA,BBAALE,GALIRAYA,"112102",KAYUNGABBAALEGALIRAAYA,GALIRAYA,"112102",KAYUNGA,BUGERERE
CENTRAL II,KAYUNGA,NTENJERU,BUSAANA,"112201",KAYUNGANTENJERUBUSANA,BUSAANA,"112201",KAYUNGA,BUGERERE
CENTRAL II,KAYUNGA,NTENJERU,KANGULUMIRA,"112202",KAYUNGANTENJERUKANGULUMIRA,KANGULUMIRA,"112202",KAYUNGA,BUGERERE
CENTRAL II,KAYUNGA,NTENJERU,KAYUNGA TOWN COUNCIL,"112204",KAYUNGANTENJERUKAYUNGA TOWN COUNCIL,KAYUNGA TOWN COUNCIL,"112204",KAYUNGA,BUGERERE
CENTRAL II,KAYUNGA,NTENJERU,NAZIGO,"112205",KAYUNGANTENJERUNAZIGO,NAZIGO,"112205",KAYUNGA,BUGERERE
CENTRAL II,KIBOGA,KIBOGA,BUKOMERO,"103101",KIBOGAKIBOGABUKOMERO,BUKOMERO,"103101",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,BUKOMERO TOWN COUNCIL,"103102",KIBOGAKIBOGABUKOMERO TOWN COUNCIL,BUKOMERO TOWN COUNCIL,"103102",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,DDWANIRO,"103103",KIBOGAKIBOGADDWANIRO,DDWANIRO,"103103",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,KAPEKE,"103104",KIBOGAKIBOGAKAPEKE,KAPEKE,"103104",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,KIBIGA,"103105",KIBOGAKIBOGAKIBIGA,KIBIGA,"103105",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,KIBOGA TOWN COUNCIL,"103106",KIBOGAKIBOGAKIBOGA TOWN COUNCIL,KIBOGA TOWN COUNCIL,"103106",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,LWAMATA,"103107",KIBOGAKIBOGALWAMATA,LWAMATA,"103107",KIBOGA,SINGO
CENTRAL II,KIBOGA,KIBOGA,MUWANGA,"103108",KIBOGAKIBOGAMUWANGA,MUWANGA,"103108",KIBOGA,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,BUTEMBA,"123102",KYANKWANZIKIBOGABUTEMBA,BUTEMBA,"123102",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,BUTEMBA TOWN COUNCIL,"123103",KYANKWANZIKIBOGABUTEMBA TOWN COUNCIL,BUTEMBA TOWN COUNCIL,"123103",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,KYANKWANZI TOWN COUNCIL,"123113",KYANKWANZIKIBOGAKYANKWANZI TOWN COUNCIL,KYANKWANZI TOWN COUNCIL,"123113",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,MULAGI,"123106",KYANKWANZIKIBOGAMULAGI,MULAGI,"123106",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,NKANDWA,"123107",KYANKWANZIKIBOGANKANDWA,NKANDWA,"123107",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,NTWETWE  TOWN COUNCIL,"123110",KYANKWANZIKIBOGANTWETWE TOWN COUNCIL,NTWETWE  TOWN COUNCIL,"123110",KYANKWANZI,SINGO
CENTRAL II,KYANKWANZI,KIBOGA,WATTUBA,"123111",KYANKWANZIKIBOGAWATTUBA,WATTUBA,"123111",KYANKWANZI,SINGO
GREATER KAMPALA,MUKONO,NAKIFUMA,KIMENYEDDE,"108302",MUKONONAKIFUMAKIMENYEDDE,KIMENYEDDE,"108302",MUKONO,KYAGGWE
CENTRAL II,LUWERO,KATIKAMU,MAKULUBITA,"104206",LUWEROKATIKAMUMAKULUBITA,MAKULUBITA,"104206",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,KATIKAMU,LUWERO,"104205",LUWEROKATIKAMULUWERO,LUWERO,"104205",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,BAMUNANIKA,KIKYUSA,"104104",LUWEROKATIKAMUKIKYUSA,KIKYUSA,"104104",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,BAMUNANIKA,ZIROBWE,"104105",LUWEROBAMUNANIKAZIROBWE,ZIROBWE,"104105",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,KATIKAMU,KATIKAMU,"104203",LUWEROKATIKAMUKATIKAMU,KATIKAMU,"104203",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,KATIKAMU,WOBULENZI TOWN COUNCIL,"104208",LUWEROKATIKAMUWOBULENZI TOWN COUNCIL,WOBULENZI TOWN COUNCIL,"104208",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,BAMUNANIKA,BAMUNANIKA,"104101",LUWEROBAMUNANIKABAMUNANIKA,BAMUNANIKA,"104101",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,KATIKAMU,NYIMBWA,"104207",LUWEROKATIKAMUNYIMBWA,NYIMBWA,"104207",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,BAMUNANIKA,KALAGALA,"104102",LUWEROBAMUNANIKAKALAGALA,KALAGALA,"104102",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,KATIKAMU,BOMBO TOWN COUNCIL,"104201",LUWEROKATIKAMUBOMBO TOWN COUNCIL,BOMBO TOWN COUNCIL,"104201",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,KATIKAMU,BUTUNTUMULA,"104202",LUWEROKATIKAMUBUTUNTUMULA,BUTUNTUMULA,"104202",LUWERO,BULEMEEZI
CENTRAL II,LUWERO,BAMUNANIKA,KAMIRA,"104103",LUWEROBAMUNANIKAKAMIRA,KAMIRA,"104103",LUWERO,BULEMEEZI
CENTRAL I,LWENGO,BUKOTO,KISEKKA,"124101",LWENGOBUKOTOKISEKKA,KISEKKA,"124101",LWENGO,BUDDU
CENTRAL I,LWENGO,BUKOTO,KYAZANGA,"124103",LWENGOBUKOTOKYAZANGA,KYAZANGA,"124103",LWENGO,BUDDU
CENTRAL I,LWENGO,BUKOTO,LWENGO,"124105",LWENGOBUKOTOLWENGO,LWENGO,"124105",LWENGO,BUDDU
CENTRAL I,LWENGO,BUKOTO,LWENGO TOWN COUNCIL,"124106",LWENGOBUKOTOLWENGO TOWN COUNCIL,LWENGO TOWN COUNCIL,"124106",LWENGO,BUDDU
CENTRAL I,LWENGO,BUKOTO,MALONGO,"124107",LWENGOBUKOTOMALONGO,MALONGO,"124107",LWENGO,BUDDU
CENTRAL I,LWENGO,BUKOTO,NDAGWE,"124108",LWENGOBUKOTONDAGWE,NDAGWE,"124108",LWENGO,BUDDU
CENTRAL I,LYANTONDE,KABULA,LYANTONDE,"114104",LYANTONDEKABULALYANTONDE,LYANTONDE,"114104",LYANTONDE,KABULA
CENTRAL I,LYANTONDE,KABULA,MPUMUDDE,"114106",LYANTONDEKABULAMPUMUDDE,MPUMUDDE,"114106",LYANTONDE,KABULA
GREATER KAMPALA,MUKONO,MUKONO,MPATTA,"108103",MUKONOMUKONOMPATTA,MPATTA,"108103",MUKONO,KYAGGWE
GREATER KAMPALA,WAKISO,BUSIRO,KATABI  TOWN COUNCIL,"113105",WAKISOBUSIROKATABI TOWN COUNCIL,KATABI  TOWN COUNCIL,"113105",WAKISO,BUSIRO
CENTRAL II,NAKASEKE,NAKASEKE,WAKYATO,"116115",NAKASEKENAKASEKEWAKYATO,WAKYATO,"116115",NAKASEKE,BULEMEEZI
CENTRAL I,LYANTONDE,KABULA,KASAGAMA,"114102",LYANTONDEKABULAKASAGAMA,KASAGAMA,"114102",LYANTONDE,KABULA
CENTRAL I,LYANTONDE,KABULA,KINUUKA,"114103",LYANTONDEKABULAKINUUKA,KINUUKA,"114103",LYANTONDE,KABULA
CENTRAL I,BUTAMBALA,BUTAMBALA,BUDDE,"119101",BUTAMBALABUTAMBALABUDDE,BUDDE,"119101",BUTAMBALA,BUTAMBALA
CENTRAL I,BUTAMBALA,BUTAMBALA,KIBIBI,"119105",BUTAMBALABUTAMBALAKIBIBI,KIBIBI,"119105",BUTAMBALA,BUTAMBALA
CENTRAL II,BUVUMA,BUVUMA ISLAND,BUGAYA,"120101",BUVUMABUVUMA ISLANDSBUGAYA,BUGAYA,"120101",BUVUMA,BUVUMA
CENTRAL II,BUVUMA,BUVUMA ISLAND,BUSAMUZI,"120102",BUVUMABUVUMA ISLANDSBUSAMUZI,BUSAMUZI,"120102",BUVUMA,BUVUMA
CENTRAL II,BUVUMA,BUVUMA ISLAND,BWEEMA,"120105",BUVUMABUVUMA ISLANDSBWEEMA,BWEEMA,"120105",BUVUMA,BUVUMA
