sim_calib_id,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort
2104,8,8,6,40,1.5,14,30,60,20
2105,8,8,6,40,1.5,17,22,40,17
2106,8,8,6,40,1.5,17,22,40,20
2107,8,8,6,40,1.5,17,22,60,17
2108,8,8,6,40,1.5,17,22,60,20
2109,8,8,6,40,1.5,17,30,40,17
2110,8,8,6,40,1.5,17,30,40,20
2111,8,8,6,40,1.5,17,30,60,17
2112,8,8,6,40,1.5,17,30,60,20
2113,8,8,10,30,1.2,14,22,40,17
2114,8,8,10,30,1.2,14,22,40,20
2115,8,8,10,30,1.2,14,22,60,17
2116,8,8,10,30,1.2,14,22,60,20
2117,8,8,10,30,1.2,14,30,40,17
2118,8,8,10,30,1.2,14,30,40,20
2119,8,8,10,30,1.2,14,30,60,17
2120,8,8,10,30,1.2,14,30,60,20
2121,8,8,10,30,1.2,17,22,40,17
2122,8,8,10,30,1.2,17,22,40,20
2123,8,8,10,30,1.2,17,22,60,17
2124,8,8,10,30,1.2,17,22,60,20
2125,8,8,10,30,1.2,17,30,40,17
2126,8,8,10,30,1.2,17,30,40,20
2127,8,8,10,30,1.2,17,30,60,17
2128,8,8,10,30,1.2,17,30,60,20
2129,8,8,10,30,1.5,14,22,40,17
2130,8,8,10,30,1.5,14,22,40,20
2131,8,8,10,30,1.5,14,22,60,17
2132,8,8,10,30,1.5,14,22,60,20
2133,8,8,10,30,1.5,14,30,40,17
2134,8,8,10,30,1.5,14,30,40,20
2135,8,8,10,30,1.5,14,30,60,17
2136,8,8,10,30,1.5,14,30,60,20
2137,8,8,10,30,1.5,17,22,40,17
2138,8,8,10,30,1.5,17,22,40,20
2139,8,8,10,30,1.5,17,22,60,17
2140,8,8,10,30,1.5,17,22,60,20
2141,8,8,10,30,1.5,17,30,40,17
2142,8,8,10,30,1.5,17,30,40,20
2143,8,8,10,30,1.5,17,30,60,17
2144,8,8,10,30,1.5,17,30,60,20
2145,8,8,10,40,1.2,14,22,40,17
2146,8,8,10,40,1.2,14,22,40,20
2147,8,8,10,40,1.2,14,22,60,17
2148,8,8,10,40,1.2,14,22,60,20
2149,8,8,10,40,1.2,14,30,40,17
2150,8,8,10,40,1.2,14,30,40,20
2151,8,8,10,40,1.2,14,30,60,17
2152,8,8,10,40,1.2,14,30,60,20
2153,8,8,10,40,1.2,17,22,40,17
2154,8,8,10,40,1.2,17,22,40,20
2155,8,8,10,40,1.2,17,22,60,17
2156,8,8,10,40,1.2,17,22,60,20
2157,8,8,10,40,1.2,17,30,40,17
2158,8,8,10,40,1.2,17,30,40,20
2159,8,8,10,40,1.2,17,30,60,17
2160,8,8,10,40,1.2,17,30,60,20
2161,8,8,10,40,1.5,14,22,40,17
2162,8,8,10,40,1.5,14,22,40,20
2163,8,8,10,40,1.5,14,22,60,17
2164,8,8,10,40,1.5,14,22,60,20
2165,8,8,10,40,1.5,14,30,40,17
2166,8,8,10,40,1.5,14,30,40,20
2167,8,8,10,40,1.5,14,30,60,17
2168,8,8,10,40,1.5,14,30,60,20
2169,8,8,10,40,1.5,17,22,40,17
2170,8,8,10,40,1.5,17,22,40,20
2171,8,8,10,40,1.5,17,22,60,17
2172,8,8,10,40,1.5,17,22,60,20
2173,8,8,10,40,1.5,17,30,40,17
2174,8,8,10,40,1.5,17,30,40,20
2175,8,8,10,40,1.5,17,30,60,17
2176,8,8,10,40,1.5,17,30,60,20
2177,8,9,6,30,1.2,14,22,40,17
2178,8,9,6,30,1.2,14,22,40,20
2179,8,9,6,30,1.2,14,22,60,17
2180,8,9,6,30,1.2,14,22,60,20
2181,8,9,6,30,1.2,14,30,40,17
2182,8,9,6,30,1.2,14,30,40,20
2183,8,9,6,30,1.2,14,30,60,17
2184,8,9,6,30,1.2,14,30,60,20
2185,8,9,6,30,1.2,17,22,40,17
2186,8,9,6,30,1.2,17,22,40,20
2187,8,9,6,30,1.2,17,22,60,17
2188,8,9,6,30,1.2,17,22,60,20
2189,8,9,6,30,1.2,17,30,40,17
2190,8,9,6,30,1.2,17,30,40,20
2191,8,9,6,30,1.2,17,30,60,17
2192,8,9,6,30,1.2,17,30,60,20
2193,8,9,6,30,1.5,14,22,40,17
2194,8,9,6,30,1.5,14,22,40,20
2195,8,9,6,30,1.5,14,22,60,17
2196,8,9,6,30,1.5,14,22,60,20
2197,8,9,6,30,1.5,14,30,40,17
2198,8,9,6,30,1.5,14,30,40,20
2199,8,9,6,30,1.5,14,30,60,17
2200,8,9,6,30,1.5,14,30,60,20
2201,8,9,6,30,1.5,17,22,40,17
2202,8,9,6,30,1.5,17,22,40,20
2203,8,9,6,30,1.5,17,22,60,17
2204,8,9,6,30,1.5,17,22,60,20
2205,8,9,6,30,1.5,17,30,40,17
2206,8,9,6,30,1.5,17,30,40,20
2207,8,9,6,30,1.5,17,30,60,17
2208,8,9,6,30,1.5,17,30,60,20
2209,8,9,6,40,1.2,14,22,40,17
2210,8,9,6,40,1.2,14,22,40,20
2211,8,9,6,40,1.2,14,22,60,17
2212,8,9,6,40,1.2,14,22,60,20
2213,8,9,6,40,1.2,14,30,40,17
2214,8,9,6,40,1.2,14,30,40,20
2215,8,9,6,40,1.2,14,30,60,17
2216,8,9,6,40,1.2,14,30,60,20
2217,8,9,6,40,1.2,17,22,40,17
2218,8,9,6,40,1.2,17,22,40,20
2219,8,9,6,40,1.2,17,22,60,17
2220,8,9,6,40,1.2,17,22,60,20
2221,8,9,6,40,1.2,17,30,40,17
2222,8,9,6,40,1.2,17,30,40,20
2223,8,9,6,40,1.2,17,30,60,17
2224,8,9,6,40,1.2,17,30,60,20
2225,8,9,6,40,1.5,14,22,40,17
2226,8,9,6,40,1.5,14,22,40,20
2227,8,9,6,40,1.5,14,22,60,17
2228,8,9,6,40,1.5,14,22,60,20
2229,8,9,6,40,1.5,14,30,40,17
2230,8,9,6,40,1.5,14,30,40,20
2231,8,9,6,40,1.5,14,30,60,17
2232,8,9,6,40,1.5,14,30,60,20
2233,8,9,6,40,1.5,17,22,40,17
2234,8,9,6,40,1.5,17,22,40,20
2235,8,9,6,40,1.5,17,22,60,17
2236,8,9,6,40,1.5,17,22,60,20
2237,8,9,6,40,1.5,17,30,40,17
2238,8,9,6,40,1.5,17,30,40,20
2239,8,9,6,40,1.5,17,30,60,17
2240,8,9,6,40,1.5,17,30,60,20
2241,8,9,10,30,1.2,14,22,40,17
2242,8,9,10,30,1.2,14,22,40,20
2243,8,9,10,30,1.2,14,22,60,17
2244,8,9,10,30,1.2,14,22,60,20
2245,8,9,10,30,1.2,14,30,40,17
2246,8,9,10,30,1.2,14,30,40,20
2247,8,9,10,30,1.2,14,30,60,17
2248,8,9,10,30,1.2,14,30,60,20
2249,8,9,10,30,1.2,17,22,40,17
2250,8,9,10,30,1.2,17,22,40,20
2251,8,9,10,30,1.2,17,22,60,17
2252,8,9,10,30,1.2,17,22,60,20
2253,8,9,10,30,1.2,17,30,40,17
2254,8,9,10,30,1.2,17,30,40,20
2255,8,9,10,30,1.2,17,30,60,17
2256,8,9,10,30,1.2,17,30,60,20
2257,8,9,10,30,1.5,14,22,40,17
2258,8,9,10,30,1.5,14,22,40,20
2259,8,9,10,30,1.5,14,22,60,17
2260,8,9,10,30,1.5,14,22,60,20
2261,8,9,10,30,1.5,14,30,40,17
2262,8,9,10,30,1.5,14,30,40,20
2263,8,9,10,30,1.5,14,30,60,17
2264,8,9,10,30,1.5,14,30,60,20
2265,8,9,10,30,1.5,17,22,40,17
2266,8,9,10,30,1.5,17,22,40,20
2267,8,9,10,30,1.5,17,22,60,17
2268,8,9,10,30,1.5,17,22,60,20
2269,8,9,10,30,1.5,17,30,40,17
2270,8,9,10,30,1.5,17,30,40,20
2271,8,9,10,30,1.5,17,30,60,17
2272,8,9,10,30,1.5,17,30,60,20
2273,8,9,10,40,1.2,14,22,40,17
2274,8,9,10,40,1.2,14,22,40,20
2275,8,9,10,40,1.2,14,22,60,17
2276,8,9,10,40,1.2,14,22,60,20
2277,8,9,10,40,1.2,14,30,40,17
2278,8,9,10,40,1.2,14,30,40,20
2279,8,9,10,40,1.2,14,30,60,17
2280,8,9,10,40,1.2,14,30,60,20
2281,8,9,10,40,1.2,17,22,40,17
2282,8,9,10,40,1.2,17,22,40,20
2283,8,9,10,40,1.2,17,22,60,17
2284,8,9,10,40,1.2,17,22,60,20
2285,8,9,10,40,1.2,17,30,40,17
2286,8,9,10,40,1.2,17,30,40,20
2287,8,9,10,40,1.2,17,30,60,17
2288,8,9,10,40,1.2,17,30,60,20
2289,8,9,10,40,1.5,14,22,40,17
2290,8,9,10,40,1.5,14,22,40,20
2291,8,9,10,40,1.5,14,22,60,17
2292,8,9,10,40,1.5,14,22,60,20
2293,8,9,10,40,1.5,14,30,40,17
2294,8,9,10,40,1.5,14,30,40,20
2295,8,9,10,40,1.5,14,30,60,17
2296,8,9,10,40,1.5,14,30,60,20
2297,8,9,10,40,1.5,17,22,40,17
2298,8,9,10,40,1.5,17,22,40,20
2299,8,9,10,40,1.5,17,22,60,17
2300,8,9,10,40,1.5,17,22,60,20
2301,8,9,10,40,1.5,17,30,40,17
2302,8,9,10,40,1.5,17,30,40,20
2303,8,9,10,40,1.5,17,30,60,17
2304,8,9,10,40,1.5,17,30,60,20
2305,8,10,6,30,1.2,14,22,40,17
2306,8,10,6,30,1.2,14,22,40,20
2307,8,10,6,30,1.2,14,22,60,17
2308,8,10,6,30,1.2,14,22,60,20
2309,8,10,6,30,1.2,14,30,40,17
2310,8,10,6,30,1.2,14,30,40,20
2311,8,10,6,30,1.2,14,30,60,17
2312,8,10,6,30,1.2,14,30,60,20
2313,8,10,6,30,1.2,17,22,40,17
2314,8,10,6,30,1.2,17,22,40,20
2315,8,10,6,30,1.2,17,22,60,17
2316,8,10,6,30,1.2,17,22,60,20
2317,8,10,6,30,1.2,17,30,40,17
2318,8,10,6,30,1.2,17,30,40,20
2319,8,10,6,30,1.2,17,30,60,17
2320,8,10,6,30,1.2,17,30,60,20
2321,8,10,6,30,1.5,14,22,40,17
2322,8,10,6,30,1.5,14,22,40,20
2323,8,10,6,30,1.5,14,22,60,17
2324,8,10,6,30,1.5,14,22,60,20
2325,8,10,6,30,1.5,14,30,40,17
2326,8,10,6,30,1.5,14,30,40,20
2327,8,10,6,30,1.5,14,30,60,17
2328,8,10,6,30,1.5,14,30,60,20
2329,8,10,6,30,1.5,17,22,40,17
2330,8,10,6,30,1.5,17,22,40,20
2331,8,10,6,30,1.5,17,22,60,17
2332,8,10,6,30,1.5,17,22,60,20
2333,8,10,6,30,1.5,17,30,40,17
2334,8,10,6,30,1.5,17,30,40,20
2335,8,10,6,30,1.5,17,30,60,17
2336,8,10,6,30,1.5,17,30,60,20
2337,8,10,6,40,1.2,14,22,40,17
2338,8,10,6,40,1.2,14,22,40,20
2339,8,10,6,40,1.2,14,22,60,17
2340,8,10,6,40,1.2,14,22,60,20
2341,8,10,6,40,1.2,14,30,40,17
2342,8,10,6,40,1.2,14,30,40,20
2343,8,10,6,40,1.2,14,30,60,17
2344,8,10,6,40,1.2,14,30,60,20
2345,8,10,6,40,1.2,17,22,40,17
2346,8,10,6,40,1.2,17,22,40,20
2347,8,10,6,40,1.2,17,22,60,17
2348,8,10,6,40,1.2,17,22,60,20
2349,8,10,6,40,1.2,17,30,40,17
2350,8,10,6,40,1.2,17,30,40,20
2351,8,10,6,40,1.2,17,30,60,17
2352,8,10,6,40,1.2,17,30,60,20
2353,8,10,6,40,1.5,14,22,40,17
2354,8,10,6,40,1.5,14,22,40,20
2355,8,10,6,40,1.5,14,22,60,17
2356,8,10,6,40,1.5,14,22,60,20
2357,8,10,6,40,1.5,14,30,40,17
2358,8,10,6,40,1.5,14,30,40,20
2359,8,10,6,40,1.5,14,30,60,17
2360,8,10,6,40,1.5,14,30,60,20
2361,8,10,6,40,1.5,17,22,40,17
2362,8,10,6,40,1.5,17,22,40,20
2363,8,10,6,40,1.5,17,22,60,17
2364,8,10,6,40,1.5,17,22,60,20
2365,8,10,6,40,1.5,17,30,40,17
2366,8,10,6,40,1.5,17,30,40,20
2367,8,10,6,40,1.5,17,30,60,17
2368,8,10,6,40,1.5,17,30,60,20
2369,8,10,10,30,1.2,14,22,40,17
2370,8,10,10,30,1.2,14,22,40,20
2371,8,10,10,30,1.2,14,22,60,17
2372,8,10,10,30,1.2,14,22,60,20
2373,8,10,10,30,1.2,14,30,40,17
2374,8,10,10,30,1.2,14,30,40,20
2375,8,10,10,30,1.2,14,30,60,17
2376,8,10,10,30,1.2,14,30,60,20
2377,8,10,10,30,1.2,17,22,40,17
2378,8,10,10,30,1.2,17,22,40,20
2379,8,10,10,30,1.2,17,22,60,17
2380,8,10,10,30,1.2,17,22,60,20
2381,8,10,10,30,1.2,17,30,40,17
2382,8,10,10,30,1.2,17,30,40,20
2383,8,10,10,30,1.2,17,30,60,17
2384,8,10,10,30,1.2,17,30,60,20
2385,8,10,10,30,1.5,14,22,40,17
2386,8,10,10,30,1.5,14,22,40,20
2387,8,10,10,30,1.5,14,22,60,17
2388,8,10,10,30,1.5,14,22,60,20
2389,8,10,10,30,1.5,14,30,40,17
2390,8,10,10,30,1.5,14,30,40,20
2391,8,10,10,30,1.5,14,30,60,17
2392,8,10,10,30,1.5,14,30,60,20
2393,8,10,10,30,1.5,17,22,40,17
2394,8,10,10,30,1.5,17,22,40,20
2395,8,10,10,30,1.5,17,22,60,17
2396,8,10,10,30,1.5,17,22,60,20
2397,8,10,10,30,1.5,17,30,40,17
2398,8,10,10,30,1.5,17,30,40,20
2399,8,10,10,30,1.5,17,30,60,17
2400,8,10,10,30,1.5,17,30,60,20
2401,8,10,10,40,1.2,14,22,40,17
2402,8,10,10,40,1.2,14,22,40,20
2403,8,10,10,40,1.2,14,22,60,17
2404,8,10,10,40,1.2,14,22,60,20
2405,8,10,10,40,1.2,14,30,40,17
2406,8,10,10,40,1.2,14,30,40,20
2407,8,10,10,40,1.2,14,30,60,17
2408,8,10,10,40,1.2,14,30,60,20
2409,8,10,10,40,1.2,17,22,40,17
2410,8,10,10,40,1.2,17,22,40,20
2411,8,10,10,40,1.2,17,22,60,17
2412,8,10,10,40,1.2,17,22,60,20
2413,8,10,10,40,1.2,17,30,40,17
2414,8,10,10,40,1.2,17,30,40,20
2415,8,10,10,40,1.2,17,30,60,17
2416,8,10,10,40,1.2,17,30,60,20
2417,8,10,10,40,1.5,14,22,40,17
2418,8,10,10,40,1.5,14,22,40,20
2419,8,10,10,40,1.5,14,22,60,17
2420,8,10,10,40,1.5,14,22,60,20
2421,8,10,10,40,1.5,14,30,40,17
2422,8,10,10,40,1.5,14,30,40,20
2423,8,10,10,40,1.5,14,30,60,17
2424,8,10,10,40,1.5,14,30,60,20
2425,8,10,10,40,1.5,17,22,40,17
2426,8,10,10,40,1.5,17,22,40,20
2427,8,10,10,40,1.5,17,22,60,17
2428,8,10,10,40,1.5,17,22,60,20
2429,8,10,10,40,1.5,17,30,40,17
2430,8,10,10,40,1.5,17,30,40,20
2431,8,10,10,40,1.5,17,30,60,17
2432,8,10,10,40,1.5,17,30,60,20
2433,8,11,6,30,1.2,14,22,40,17
2434,8,11,6,30,1.2,14,22,40,20
2435,8,11,6,30,1.2,14,22,60,17
2436,8,11,6,30,1.2,14,22,60,20
2437,8,11,6,30,1.2,14,30,40,17
2438,8,11,6,30,1.2,14,30,40,20
2439,8,11,6,30,1.2,14,30,60,17
2440,8,11,6,30,1.2,14,30,60,20
2441,8,11,6,30,1.2,17,22,40,17
2442,8,11,6,30,1.2,17,22,40,20
2443,8,11,6,30,1.2,17,22,60,17
2444,8,11,6,30,1.2,17,22,60,20
2445,8,11,6,30,1.2,17,30,40,17
2446,8,11,6,30,1.2,17,30,40,20
2447,8,11,6,30,1.2,17,30,60,17
2448,8,11,6,30,1.2,17,30,60,20
2449,8,11,6,30,1.5,14,22,40,17
2450,8,11,6,30,1.5,14,22,40,20
2451,8,11,6,30,1.5,14,22,60,17
2452,8,11,6,30,1.5,14,22,60,20
2453,8,11,6,30,1.5,14,30,40,17
2454,8,11,6,30,1.5,14,30,40,20
2455,8,11,6,30,1.5,14,30,60,17
2456,8,11,6,30,1.5,14,30,60,20
2457,8,11,6,30,1.5,17,22,40,17
2458,8,11,6,30,1.5,17,22,40,20
2459,8,11,6,30,1.5,17,22,60,17
2460,8,11,6,30,1.5,17,22,60,20
2461,8,11,6,30,1.5,17,30,40,17
2462,8,11,6,30,1.5,17,30,40,20
2463,8,11,6,30,1.5,17,30,60,17
2464,8,11,6,30,1.5,17,30,60,20
2465,8,11,6,40,1.2,14,22,40,17
2466,8,11,6,40,1.2,14,22,40,20
2467,8,11,6,40,1.2,14,22,60,17
2468,8,11,6,40,1.2,14,22,60,20
2469,8,11,6,40,1.2,14,30,40,17
2470,8,11,6,40,1.2,14,30,40,20
2471,8,11,6,40,1.2,14,30,60,17
2472,8,11,6,40,1.2,14,30,60,20
2473,8,11,6,40,1.2,17,22,40,17
2474,8,11,6,40,1.2,17,22,40,20
2475,8,11,6,40,1.2,17,22,60,17
2476,8,11,6,40,1.2,17,22,60,20
2477,8,11,6,40,1.2,17,30,40,17
2478,8,11,6,40,1.2,17,30,40,20
2479,8,11,6,40,1.2,17,30,60,17
2480,8,11,6,40,1.2,17,30,60,20
2481,8,11,6,40,1.5,14,22,40,17
2482,8,11,6,40,1.5,14,22,40,20
2483,8,11,6,40,1.5,14,22,60,17
2484,8,11,6,40,1.5,14,22,60,20
2485,8,11,6,40,1.5,14,30,40,17
2486,8,11,6,40,1.5,14,30,40,20
2487,8,11,6,40,1.5,14,30,60,17
2488,8,11,6,40,1.5,14,30,60,20
2489,8,11,6,40,1.5,17,22,40,17
2490,8,11,6,40,1.5,17,22,40,20
2491,8,11,6,40,1.5,17,22,60,17
2492,8,11,6,40,1.5,17,22,60,20
2493,8,11,6,40,1.5,17,30,40,17
2494,8,11,6,40,1.5,17,30,40,20
2495,8,11,6,40,1.5,17,30,60,17
2496,8,11,6,40,1.5,17,30,60,20
2497,8,11,10,30,1.2,14,22,40,17
2498,8,11,10,30,1.2,14,22,40,20
2499,8,11,10,30,1.2,14,22,60,17
2500,8,11,10,30,1.2,14,22,60,20
2501,8,11,10,30,1.2,14,30,40,17
2502,8,11,10,30,1.2,14,30,40,20
2503,8,11,10,30,1.2,14,30,60,17
2504,8,11,10,30,1.2,14,30,60,20
2505,8,11,10,30,1.2,17,22,40,17
2506,8,11,10,30,1.2,17,22,40,20
2507,8,11,10,30,1.2,17,22,60,17
2508,8,11,10,30,1.2,17,22,60,20
2509,8,11,10,30,1.2,17,30,40,17
2510,8,11,10,30,1.2,17,30,40,20
2511,8,11,10,30,1.2,17,30,60,17
2512,8,11,10,30,1.2,17,30,60,20
2513,8,11,10,30,1.5,14,22,40,17
2514,8,11,10,30,1.5,14,22,40,20
2515,8,11,10,30,1.5,14,22,60,17
2516,8,11,10,30,1.5,14,22,60,20
2517,8,11,10,30,1.5,14,30,40,17
2518,8,11,10,30,1.5,14,30,40,20
2519,8,11,10,30,1.5,14,30,60,17
2520,8,11,10,30,1.5,14,30,60,20
2521,8,11,10,30,1.5,17,22,40,17
2522,8,11,10,30,1.5,17,22,40,20
2523,8,11,10,30,1.5,17,22,60,17
2524,8,11,10,30,1.5,17,22,60,20
2525,8,11,10,30,1.5,17,30,40,17
2526,8,11,10,30,1.5,17,30,40,20
2527,8,11,10,30,1.5,17,30,60,17
2528,8,11,10,30,1.5,17,30,60,20
2529,8,11,10,40,1.2,14,22,40,17
2530,8,11,10,40,1.2,14,22,40,20
2531,8,11,10,40,1.2,14,22,60,17
2532,8,11,10,40,1.2,14,22,60,20
2533,8,11,10,40,1.2,14,30,40,17
2534,8,11,10,40,1.2,14,30,40,20
2535,8,11,10,40,1.2,14,30,60,17
2536,8,11,10,40,1.2,14,30,60,20
2537,8,11,10,40,1.2,17,22,40,17
2538,8,11,10,40,1.2,17,22,40,20
2539,8,11,10,40,1.2,17,22,60,17
2540,8,11,10,40,1.2,17,22,60,20
2541,8,11,10,40,1.2,17,30,40,17
2542,8,11,10,40,1.2,17,30,40,20
2543,8,11,10,40,1.2,17,30,60,17
2544,8,11,10,40,1.2,17,30,60,20
2545,8,11,10,40,1.5,14,22,40,17
2546,8,11,10,40,1.5,14,22,40,20
2547,8,11,10,40,1.5,14,22,60,17
2548,8,11,10,40,1.5,14,22,60,20
2549,8,11,10,40,1.5,14,30,40,17
2550,8,11,10,40,1.5,14,30,40,20
2551,8,11,10,40,1.5,14,30,60,17
2552,8,11,10,40,1.5,14,30,60,20
2553,8,11,10,40,1.5,17,22,40,17
2554,8,11,10,40,1.5,17,22,40,20
2555,8,11,10,40,1.5,17,22,60,17
2556,8,11,10,40,1.5,17,22,60,20
2557,8,11,10,40,1.5,17,30,40,17
2558,8,11,10,40,1.5,17,30,40,20
2559,8,11,10,40,1.5,17,30,60,17
2560,8,11,10,40,1.5,17,30,60,20
2561,8,12,6,30,1.2,14,22,40,17
2562,8,12,6,30,1.2,14,22,40,20
2563,8,12,6,30,1.2,14,22,60,17
2564,8,12,6,30,1.2,14,22,60,20
2565,8,12,6,30,1.2,14,30,40,17
2566,8,12,6,30,1.2,14,30,40,20
2567,8,12,6,30,1.2,14,30,60,17
2568,8,12,6,30,1.2,14,30,60,20
2569,8,12,6,30,1.2,17,22,40,17
2570,8,12,6,30,1.2,17,22,40,20
2571,8,12,6,30,1.2,17,22,60,17
2572,8,12,6,30,1.2,17,22,60,20
2573,8,12,6,30,1.2,17,30,40,17
2574,8,12,6,30,1.2,17,30,40,20
2575,8,12,6,30,1.2,17,30,60,17
2576,8,12,6,30,1.2,17,30,60,20
2577,8,12,6,30,1.5,14,22,40,17
2578,8,12,6,30,1.5,14,22,40,20
2579,8,12,6,30,1.5,14,22,60,17
2580,8,12,6,30,1.5,14,22,60,20
2581,8,12,6,30,1.5,14,30,40,17
2582,8,12,6,30,1.5,14,30,40,20
2583,8,12,6,30,1.5,14,30,60,17
2584,8,12,6,30,1.5,14,30,60,20
2585,8,12,6,30,1.5,17,22,40,17
2586,8,12,6,30,1.5,17,22,40,20
2587,8,12,6,30,1.5,17,22,60,17
2588,8,12,6,30,1.5,17,22,60,20
2589,8,12,6,30,1.5,17,30,40,17
2590,8,12,6,30,1.5,17,30,40,20
2591,8,12,6,30,1.5,17,30,60,17
2592,8,12,6,30,1.5,17,30,60,20
2593,8,12,6,40,1.2,14,22,40,17
2594,8,12,6,40,1.2,14,22,40,20
2595,8,12,6,40,1.2,14,22,60,17
2596,8,12,6,40,1.2,14,22,60,20
2597,8,12,6,40,1.2,14,30,40,17
2598,8,12,6,40,1.2,14,30,40,20
2599,8,12,6,40,1.2,14,30,60,17
2600,8,12,6,40,1.2,14,30,60,20
2601,8,12,6,40,1.2,17,22,40,17
2602,8,12,6,40,1.2,17,22,40,20
2603,8,12,6,40,1.2,17,22,60,17
2604,8,12,6,40,1.2,17,22,60,20
2605,8,12,6,40,1.2,17,30,40,17
2606,8,12,6,40,1.2,17,30,40,20
2607,8,12,6,40,1.2,17,30,60,17
2608,8,12,6,40,1.2,17,30,60,20
2609,8,12,6,40,1.5,14,22,40,17
2610,8,12,6,40,1.5,14,22,40,20
2611,8,12,6,40,1.5,14,22,60,17
2612,8,12,6,40,1.5,14,22,60,20
2613,8,12,6,40,1.5,14,30,40,17
2614,8,12,6,40,1.5,14,30,40,20
2615,8,12,6,40,1.5,14,30,60,17
2616,8,12,6,40,1.5,14,30,60,20
2617,8,12,6,40,1.5,17,22,40,17
2618,8,12,6,40,1.5,17,22,40,20
2619,8,12,6,40,1.5,17,22,60,17
2620,8,12,6,40,1.5,17,22,60,20
2621,8,12,6,40,1.5,17,30,40,17
2622,8,12,6,40,1.5,17,30,40,20
2623,8,12,6,40,1.5,17,30,60,17
2624,8,12,6,40,1.5,17,30,60,20
2625,8,12,10,30,1.2,14,22,40,17
2626,8,12,10,30,1.2,14,22,40,20
2627,8,12,10,30,1.2,14,22,60,17
2628,8,12,10,30,1.2,14,22,60,20
2629,8,12,10,30,1.2,14,30,40,17
2630,8,12,10,30,1.2,14,30,40,20
2631,8,12,10,30,1.2,14,30,60,17
2632,8,12,10,30,1.2,14,30,60,20
2633,8,12,10,30,1.2,17,22,40,17
2634,8,12,10,30,1.2,17,22,40,20
2635,8,12,10,30,1.2,17,22,60,17
2636,8,12,10,30,1.2,17,22,60,20
2637,8,12,10,30,1.2,17,30,40,17
2638,8,12,10,30,1.2,17,30,40,20
2639,8,12,10,30,1.2,17,30,60,17
2640,8,12,10,30,1.2,17,30,60,20
2641,8,12,10,30,1.5,14,22,40,17
2642,8,12,10,30,1.5,14,22,40,20
2643,8,12,10,30,1.5,14,22,60,17
2644,8,12,10,30,1.5,14,22,60,20
2645,8,12,10,30,1.5,14,30,40,17
2646,8,12,10,30,1.5,14,30,40,20
2647,8,12,10,30,1.5,14,30,60,17
2648,8,12,10,30,1.5,14,30,60,20
2649,8,12,10,30,1.5,17,22,40,17
2650,8,12,10,30,1.5,17,22,40,20
2651,8,12,10,30,1.5,17,22,60,17
2652,8,12,10,30,1.5,17,22,60,20
2653,8,12,10,30,1.5,17,30,40,17
2654,8,12,10,30,1.5,17,30,40,20
2655,8,12,10,30,1.5,17,30,60,17
2656,8,12,10,30,1.5,17,30,60,20
2657,8,12,10,40,1.2,14,22,40,17
2658,8,12,10,40,1.2,14,22,40,20
2659,8,12,10,40,1.2,14,22,60,17
2660,8,12,10,40,1.2,14,22,60,20
2661,8,12,10,40,1.2,14,30,40,17
2662,8,12,10,40,1.2,14,30,40,20
2663,8,12,10,40,1.2,14,30,60,17
2664,8,12,10,40,1.2,14,30,60,20
2665,8,12,10,40,1.2,17,22,40,17
2666,8,12,10,40,1.2,17,22,40,20
2667,8,12,10,40,1.2,17,22,60,17
2668,8,12,10,40,1.2,17,22,60,20
2669,8,12,10,40,1.2,17,30,40,17
2670,8,12,10,40,1.2,17,30,40,20
2671,8,12,10,40,1.2,17,30,60,17
2672,8,12,10,40,1.2,17,30,60,20
2673,8,12,10,40,1.5,14,22,40,17
2674,8,12,10,40,1.5,14,22,40,20
2675,8,12,10,40,1.5,14,22,60,17
2676,8,12,10,40,1.5,14,22,60,20
2677,8,12,10,40,1.5,14,30,40,17
2678,8,12,10,40,1.5,14,30,40,20
2679,8,12,10,40,1.5,14,30,60,17
2680,8,12,10,40,1.5,14,30,60,20
2681,8,12,10,40,1.5,17,22,40,17
2682,8,12,10,40,1.5,17,22,40,20
2683,8,12,10,40,1.5,17,22,60,17
2684,8,12,10,40,1.5,17,22,60,20
2685,8,12,10,40,1.5,17,30,40,17
2686,8,12,10,40,1.5,17,30,40,20
2687,8,12,10,40,1.5,17,30,60,17
2688,8,12,10,40,1.5,17,30,60,20
2689,9,6,6,30,1.2,14,22,40,17
2690,9,6,6,30,1.2,14,22,40,20
2691,9,6,6,30,1.2,14,22,60,17
2692,9,6,6,30,1.2,14,22,60,20
2693,9,6,6,30,1.2,14,30,40,17
2694,9,6,6,30,1.2,14,30,40,20
2695,9,6,6,30,1.2,14,30,60,17
2696,9,6,6,30,1.2,14,30,60,20
2697,9,6,6,30,1.2,17,22,40,17
2698,9,6,6,30,1.2,17,22,40,20
2699,9,6,6,30,1.2,17,22,60,17
2700,9,6,6,30,1.2,17,22,60,20
2701,9,6,6,30,1.2,17,30,40,17
2702,9,6,6,30,1.2,17,30,40,20
2703,9,6,6,30,1.2,17,30,60,17
2704,9,6,6,30,1.2,17,30,60,20
2705,9,6,6,30,1.5,14,22,40,17
2706,9,6,6,30,1.5,14,22,40,20
2707,9,6,6,30,1.5,14,22,60,17
